Date,BLD,CACI,CHDN,CLH,CSL,EME,EVR,EXP,GPK,HQY,KRG,LII,MANH,OC,POST,RPM,SAIA,SAM,TOL,UTHR,VMI,WLK
2024-08-15 04:00:00,377.75,464.0,137.84,237.83,406.51,372.19,241.79,251.18,28.49,73.59,25.01,585.0,255.06,161.83,113.65,117.31,386.625,280.64,128.96,323.08,283.62,147.09
2024-08-16 04:00:00,372.12,465.29,136.91,236.65,403.47,366.59,240.65,247.15,28.57,74.88,25.03,569.29,255.96,159.58,113.85,116.44,392.49,282.29,129.32,320.99,281.52,146.72
2024-08-19 04:00:00,381.12,466.62,136.67,241.51,408.13,368.54,240.92,249.72,28.4,75.72,25.09,578.14,259.74,162.58,115.05,116.27,389.75,280.64,133.65,348.58,283.41,147.04
2024-08-20 04:00:00,377.02,466.43,136.36,238.95,402.69,367.3,236.86,248.94,28.23,73.94,25.19,572.86,257.35,160.67,114.65,115.25,384.19,279.58,133.52,346.88,280.9,143.67
2024-08-21 04:00:00,390.3,471.73,137.91,242.9,413.08,373.13,239.63,255.35,28.68,74.94,25.35,581.08,261.44,163.36,114.65,116.33,397.52,282.35,141.03,351.61,285.0,145.55
2024-08-22 04:00:00,384.55,468.57,136.87,243.99,410.86,372.76,239.48,254.54,29.13,75.15,25.28,573.94,259.71,163.56,115.15,114.31,394.27,274.88,141.27,346.87,283.39,144.58
2024-08-23 04:00:00,410.66,475.0,138.24,244.91,422.76,382.3,245.09,265.84,29.67,76.62,25.75,584.1,262.51,171.77,116.63,116.31,402.33,281.86,148.72,348.03,288.93,150.97
2024-08-26 04:00:00,400.59,471.02,136.57,244.03,419.25,377.61,245.33,265.69,29.62,75.96,25.94,578.75,261.39,171.41,115.02,115.43,392.49,280.48,144.9,346.67,287.2,150.55
2024-08-27 04:00:00,391.81,476.61,137.5,244.37,416.41,380.87,242.48,255.93,29.71,76.32,25.96,578.16,261.69,167.22,115.2,113.24,374.7,279.63,143.74,349.23,286.02,145.4
2024-08-28 04:00:00,391.6,478.67,138.93,241.56,416.45,379.75,243.67,252.05,29.36,75.54,26.0,575.56,259.0,165.94,116.03,113.76,371.34,273.53,142.17,359.84,281.89,144.2
2024-08-29 04:00:00,391.45,480.66,138.58,242.06,413.51,385.17,243.79,254.79,29.45,77.09,25.82,574.88,263.36,166.49,115.63,114.81,374.27,270.2,142.29,360.22,283.22,145.03
2024-08-30 04:00:00,393.02,488.12,138.97,245.9,423.8,393.06,245.74,257.75,29.93,79.56,26.08,590.19,264.43,168.73,115.77,116.25,375.83,271.72,144.07,363.55,285.76,145.44
2024-09-03 04:00:00,371.38,478.35,135.98,236.51,403.4,358.63,237.53,244.71,29.32,78.63,25.85,561.95,256.39,159.61,116.92,115.49,380.58,280.07,139.88,352.4,276.64,139.45
2024-09-04 04:00:00,369.23,478.3,138.29,237.04,402.34,356.46,237.07,241.0,28.87,82.66,25.92,555.81,256.78,159.98,118.23,115.24,417.31,280.81,139.88,353.37,272.0,137.56
2024-09-05 04:00:00,364.02,479.17,138.56,236.34,402.28,353.47,239.16,238.38,28.88,79.49,25.88,556.21,252.82,158.94,117.87,114.05,398.37,281.53,137.79,350.01,265.13,136.44
2024-09-06 04:00:00,360.4,466.73,136.68,231.76,402.11,352.88,234.09,240.86,29.07,76.24,25.67,554.59,250.66,157.15,115.96,115.32,402.39,284.35,138.78,345.63,266.27,135.01
2024-09-09 04:00:00,360.43,470.08,140.17,234.83,395.08,364.1,238.56,242.74,29.28,76.31,25.93,555.07,255.08,156.55,116.53,117.36,410.82,274.42,139.35,348.71,266.95,137.51
2024-09-10 04:00:00,362.15,470.31,140.0,239.15,396.84,371.26,233.88,250.33,29.3,74.69,25.94,558.17,259.49,157.76,115.26,119.13,415.64,270.22,140.02,342.46,267.27,135.38
2024-09-11 04:00:00,364.82,469.28,140.25,239.82,399.85,385.07,231.62,252.75,29.01,75.15,26.03,567.17,268.12,159.9,114.23,118.13,421.14,266.46,139.4,346.19,268.79,135.83
2024-09-12 04:00:00,369.92,471.58,140.24,240.48,403.89,388.49,234.65,265.65,29.57,76.58,26.44,576.87,263.94,161.71,114.42,119.08,420.18,269.79,144.85,341.11,272.17,137.3
2024-09-13 04:00:00,386.49,476.24,140.45,243.97,411.3,396.42,238.93,270.68,29.88,78.23,26.83,591.23,263.74,165.6,115.48,121.34,432.49,269.34,149.8,339.12,274.49,138.93
2024-09-16 04:00:00,392.02,490.37,140.56,244.3,418.29,402.69,242.13,278.57,30.41,78.25,26.77,603.5,270.4,167.77,115.6,122.16,434.81,271.87,150.04,344.98,277.44,141.2
2024-09-17 04:00:00,402.78,485.0,139.97,241.82,420.3,409.2,246.23,280.72,29.87,78.8,26.7,608.58,272.54,170.79,114.65,123.08,438.37,276.37,150.66,345.02,279.13,143.11
2024-09-18 04:00:00,398.06,483.39,138.78,239.83,425.29,408.75,246.6,283.76,29.86,77.54,26.76,602.41,269.2,172.33,115.15,122.68,444.29,274.62,150.14,342.59,279.5,143.1
2024-09-19 04:00:00,419.82,489.61,140.6,247.42,438.55,430.05,255.58,292.07,30.5,78.59,26.54,616.47,275.17,178.15,114.49,125.0,453.83,275.49,153.12,351.33,284.34,146.0
2024-09-20 04:00:00,406.1,491.18,137.68,246.88,436.98,435.6,256.75,287.67,30.11,79.53,26.33,612.54,275.94,174.2,114.49,122.9,436.78,269.6,150.44,353.0,282.08,144.28
2024-09-23 04:00:00,407.16,491.45,137.18,249.19,442.08,435.11,258.68,287.94,29.07,79.2,26.58,617.78,281.28,174.35,114.59,124.14,441.54,274.58,153.5,355.59,286.48,145.2
2024-09-24 04:00:00,405.83,493.05,133.25,248.36,438.5,433.56,258.35,285.38,29.21,78.8,26.76,620.83,286.0,174.42,114.2,123.24,455.73,276.38,153.32,357.87,286.52,147.93
2024-09-25 04:00:00,398.04,493.37,131.74,245.76,438.13,435.47,256.26,282.55,28.69,77.56,26.71,618.78,284.13,170.31,115.18,121.37,450.27,270.79,150.34,359.51,284.87,145.36
2024-09-26 04:00:00,400.86,498.32,133.39,243.28,444.31,429.3,256.83,284.24,29.55,78.64,26.17,615.79,283.81,174.02,115.67,123.94,431.28,276.9,150.62,357.72,289.14,150.04
2024-09-27 04:00:00,409.33,499.96,134.02,238.43,444.59,427.09,254.13,286.23,29.5,79.93,26.25,604.87,280.25,174.3,116.1,122.93,434.62,283.5,155.35,358.53,289.05,150.09
2024-09-30 04:00:00,406.81,504.56,135.21,241.71,449.75,430.53,253.34,287.65,29.59,81.85,26.56,604.29,281.38,176.52,115.75,121.0,437.26,289.14,154.49,358.35,289.95,150.29
2024-10-01 04:00:00,406.93,505.62,135.93,240.95,448.4,428.28,251.0,283.87,29.74,80.27,26.26,596.63,274.75,174.54,116.11,120.09,433.68,288.1,154.75,357.83,287.51,149.13
2024-10-02 04:00:00,402.98,505.75,136.43,242.62,445.36,429.89,248.78,281.54,29.0,79.1,26.04,592.09,277.36,172.51,114.98,127.65,430.14,285.32,153.03,352.47,287.0,147.38
2024-10-03 04:00:00,398.78,512.3,136.52,243.6,447.89,430.95,247.87,284.99,28.62,78.18,25.86,589.36,277.28,172.45,113.87,127.3,426.36,281.68,153.74,350.07,287.49,146.56
2024-10-04 04:00:00,385.85,511.8,137.53,245.79,454.48,435.0,251.74,282.78,28.79,83.09,25.93,594.05,282.41,172.01,114.49,128.91,428.14,280.42,149.89,355.93,290.54,147.8
2024-10-07 04:00:00,384.1,506.36,136.57,246.59,466.21,440.36,247.57,284.72,28.57,82.5,25.66,593.94,280.67,181.42,113.5,129.17,424.84,271.33,150.49,349.85,294.34,145.52
2024-10-08 04:00:00,386.65,512.36,139.03,251.43,460.46,439.74,248.61,288.52,28.72,82.38,25.88,607.92,286.28,182.08,113.46,129.64,436.81,271.7,151.11,355.79,291.66,142.15
2024-10-09 04:00:00,392.43,516.88,140.63,254.22,467.48,446.94,255.07,293.15,28.8,83.88,25.73,614.8,292.26,182.0,113.08,131.75,447.83,270.19,151.08,356.81,292.07,144.07
2024-10-10 04:00:00,385.56,512.89,139.99,254.36,459.52,442.09,252.89,289.43,28.54,84.75,25.51,595.91,294.0,175.93,113.11,131.19,440.85,277.96,149.07,354.33,293.3,143.61
2024-10-11 04:00:00,386.99,520.97,139.07,258.55,470.25,450.45,265.61,291.93,29.11,85.42,25.59,604.04,299.5,180.45,113.69,133.04,463.37,273.74,149.86,358.22,301.15,144.2
2024-10-14 04:00:00,401.12,528.05,138.69,259.69,480.93,452.6,271.02,297.4,29.52,84.97,25.57,606.64,304.64,187.48,115.07,133.54,461.97,275.43,153.64,357.1,303.24,144.15
2024-10-15 04:00:00,399.15,527.13,138.82,255.18,471.54,444.91,272.68,295.7,29.36,83.83,25.98,595.1,301.4,187.0,115.67,132.65,452.66,277.24,155.18,359.57,303.7,141.8
2024-10-16 04:00:00,408.59,526.3,140.11,258.2,462.43,447.28,276.65,300.63,29.48,85.87,26.2,600.54,303.36,187.95,115.98,133.13,459.66,287.52,157.58,369.96,310.85,142.13
2024-10-17 04:00:00,409.22,529.64,140.6,256.93,472.55,453.75,282.28,304.35,29.78,88.0,25.9,603.55,304.54,187.42,115.93,133.55,446.68,293.9,156.67,372.81,310.38,140.18
2024-10-18 04:00:00,414.77,531.29,138.01,256.96,471.16,453.74,286.04,302.89,30.1,87.68,26.44,603.05,298.28,189.6,115.21,133.51,436.69,298.81,159.58,368.43,305.22,139.34
2024-10-21 04:00:00,392.59,532.16,135.49,257.95,468.16,455.1,278.39,297.13,29.83,87.74,25.9,603.01,295.54,186.2,113.24,132.27,422.58,294.78,153.44,370.6,301.91,136.5
2024-10-22 04:00:00,378.69,523.41,134.23,257.97,460.56,447.94,275.61,288.98,29.53,87.61,26.13,594.37,292.32,182.87,112.28,130.58,429.89,295.61,148.02,370.26,294.94,137.03
2024-10-23 04:00:00,370.86,524.1,134.13,256.73,458.85,445.62,257.74,286.54,29.79,87.61,26.11,609.74,271.36,181.32,112.4,130.3,412.89,301.51,146.95,352.58,325.6,135.98
2024-10-24 04:00:00,371.77,552.55,140.14,255.49,458.62,446.11,262.77,289.45,30.04,87.57,26.06,620.66,273.49,183.43,112.18,130.15,414.43,301.88,150.71,350.19,320.63,134.79
2024-10-25 04:00:00,367.16,547.36,140.25,253.87,417.2,428.58,260.57,288.16,29.66,88.07,25.67,609.18,275.7,181.9,111.21,128.45,461.65,295.96,149.02,348.65,317.15,132.73
2024-10-28 04:00:00,370.55,547.78,141.17,256.52,421.05,431.56,261.35,289.04,30.35,87.82,25.82,612.64,275.39,185.05,111.46,129.45,479.38,304.33,150.68,349.71,325.56,133.86
2024-10-29 04:00:00,356.12,563.36,144.16,263.39,418.93,436.79,265.21,282.92,28.66,87.11,25.74,610.8,277.26,180.96,109.94,128.76,476.99,298.78,147.4,352.8,319.74,131.96
2024-10-30 04:00:00,355.97,562.52,143.98,235.15,422.16,431.77,265.07,288.33,28.26,86.21,26.04,600.49,265.79,181.58,109.43,128.12,491.33,299.47,148.14,361.4,315.64,133.26
2024-10-31 04:00:00,353.38,552.56,140.1,231.26,422.23,446.07,264.17,285.46,28.26,85.25,25.67,602.57,263.36,176.79,109.21,127.11,488.61,291.07,146.44,373.97,311.68,131.94
2024-11-01 04:00:00,353.73,553.28,138.48,233.0,422.26,453.21,268.84,287.49,28.28,86.33,25.8,603.47,264.35,180.34,109.71,126.43,480.69,294.94,146.5,374.02,316.13,132.14
2024-11-04 05:00:00,362.13,553.27,137.26,237.7,425.18,461.5,263.76,288.25,27.8,86.95,26.51,604.66,266.64,179.4,109.1,127.54,486.14,296.65,147.8,376.8,319.46,131.48
2024-11-05 05:00:00,377.71,564.94,137.16,241.2,434.31,475.78,271.84,295.72,28.17,89.23,26.87,625.62,266.43,182.56,110.75,129.51,500.83,300.07,153.58,382.77,326.38,132.55
2024-11-06 05:00:00,371.17,564.25,147.45,259.67,450.65,501.88,316.0,312.76,29.04,97.95,27.05,604.78,281.03,184.64,108.94,134.49,568.02,300.08,151.34,397.49,349.2,137.17
2024-11-07 05:00:00,372.55,559.67,146.41,259.3,448.65,504.35,306.43,311.55,29.05,97.2,27.12,622.24,283.67,187.42,108.77,133.73,545.09,307.22,153.84,402.57,341.58,136.35
2024-11-08 05:00:00,368.89,568.29,145.32,260.26,450.85,514.15,308.82,311.88,29.48,98.82,27.45,630.95,283.48,190.44,110.65,134.77,544.89,308.35,157.59,410.0,340.42,132.15
2024-11-11 05:00:00,370.41,572.44,141.88,263.1,455.2,520.44,315.65,313.59,29.39,100.27,27.45,630.46,283.08,193.46,109.52,137.25,558.1,313.27,157.37,400.44,348.29,130.22
2024-11-12 05:00:00,360.0,567.2,141.28,260.63,453.04,514.08,307.05,310.37,29.1,100.2,27.25,616.08,284.34,190.67,108.98,135.89,545.73,317.39,151.83,400.87,345.23,127.75
2024-11-13 05:00:00,359.25,542.36,141.54,259.09,454.83,500.36,301.8,308.25,28.63,94.8,27.27,619.34,287.39,195.77,109.47,135.58,537.2,323.56,151.66,400.45,341.72,128.26
2024-11-14 05:00:00,363.22,491.32,140.91,250.56,450.58,498.11,299.66,305.59,28.38,95.7,26.84,617.86,279.75,195.26,107.78,135.99,542.32,320.82,153.7,386.27,340.02,126.69
2024-11-15 05:00:00,347.04,470.79,138.91,247.39,445.34,498.86,299.38,301.28,28.24,98.98,26.69,610.15,272.62,193.99,106.14,135.25,522.37,318.17,152.67,363.25,338.02,126.66
2024-11-18 05:00:00,350.85,448.0,138.85,243.57,439.13,500.85,297.37,300.2,28.35,102.4,26.94,620.2,271.64,195.3,108.53,136.8,518.17,310.69,152.41,359.21,340.25,127.04
2024-11-19 05:00:00,350.1,444.62,138.74,246.76,435.09,514.0,300.89,299.65,28.24,102.67,27.36,623.59,270.74,194.09,110.31,134.98,515.88,311.8,151.74,360.71,339.63,126.95
2024-11-20 05:00:00,351.1,454.9,139.97,247.47,431.73,515.82,301.3,300.27,28.53,102.96,27.16,625.35,271.56,194.12,110.39,134.44,530.0,309.07,151.91,364.33,340.24,127.91
2024-11-21 05:00:00,361.25,475.48,142.38,250.03,441.52,526.95,309.53,309.11,28.81,104.65,27.19,650.6,271.89,197.58,112.93,136.31,549.19,307.18,152.36,367.36,338.74,129.16
2024-11-22 05:00:00,373.05,468.78,141.87,252.5,449.65,504.92,311.35,314.35,29.28,104.25,27.4,657.69,280.4,202.77,115.8,137.87,541.69,312.8,157.59,372.89,342.09,130.45
2024-11-25 05:00:00,406.65,464.35,141.83,259.0,469.68,510.99,313.75,315.29,29.6,103.76,27.46,678.43,290.74,210.81,117.82,140.26,557.27,315.31,167.8,368.66,350.16,131.93
2024-11-26 05:00:00,387.95,472.47,139.7,259.95,461.22,514.78,311.0,309.96,29.61,103.57,27.8,666.26,288.95,207.93,119.51,139.6,565.96,312.31,164.16,377.0,351.97,128.19
2024-11-27 05:00:00,390.0,460.29,140.22,257.68,457.59,507.95,308.1,305.93,30.01,102.47,27.85,660.04,287.68,205.1,119.35,138.85,564.38,313.68,164.75,378.13,352.14,128.55
2024-11-29 05:00:00,390.64,459.88,142.11,260.09,456.7,510.12,307.9,308.92,30.09,101.54,27.57,667.13,285.44,205.62,120.48,138.78,569.08,316.24,165.17,370.49,347.86,128.4
2024-12-02 05:00:00,389.41,459.69,142.78,255.18,453.28,505.09,305.57,303.65,30.28,101.66,27.13,667.46,286.37,203.36,120.72,139.65,557.74,314.92,163.91,370.12,349.27,128.68
2024-12-03 05:00:00,392.69,453.9,140.26,256.22,444.43,509.59,303.0,302.6,30.05,101.39,26.9,663.96,297.09,202.34,119.74,138.72,547.97,313.02,162.34,368.79,347.08,126.66
2024-12-04 05:00:00,386.1,454.0,142.26,255.69,438.24,514.71,300.96,301.84,29.8,103.0,26.94,665.53,303.33,203.24,120.1,138.6,542.36,315.15,155.93,374.4,349.77,125.82
2024-12-05 05:00:00,374.11,456.15,140.96,246.68,436.27,513.52,296.68,300.0,29.21,100.845,26.84,651.33,302.6,200.16,119.92,137.17,516.83,316.09,154.14,374.37,345.42,123.54
2024-12-06 05:00:00,375.93,454.52,139.18,248.0,440.01,509.03,297.76,296.7,29.53,100.21,26.96,661.12,302.59,201.91,117.48,136.84,515.93,314.81,154.1,369.67,338.45,124.34
2024-12-09 05:00:00,380.0,437.19,137.91,240.86,430.94,478.59,295.17,284.98,29.59,101.0,26.86,638.79,299.7,199.05,116.89,134.83,516.18,322.47,156.47,367.0,337.3,125.85
2024-12-10 05:00:00,366.64,444.49,138.37,242.11,425.22,474.31,291.11,277.55,29.54,95.39,26.51,646.5,297.67,196.92,119.0,133.8,522.97,316.5,145.6,362.24,331.29,122.31
2024-12-11 05:00:00,366.34,430.0,138.63,251.95,427.06,480.96,297.44,278.42,29.39,97.36,26.26,657.48,300.67,198.56,118.82,133.52,521.47,315.07,142.43,362.16,330.64,120.75
2024-12-12 05:00:00,357.16,414.0,137.46,247.48,423.76,480.25,299.4,277.6,29.53,95.0,26.28,662.0,309.78,194.37,119.76,132.83,524.08,319.1,138.46,361.61,329.22,120.11
2024-12-13 05:00:00,344.27,409.91,136.05,244.28,420.03,479.28,295.52,273.32,29.37,95.62,26.28,664.5,298.17,191.4,117.13,132.43,528.65,315.01,133.85,361.81,327.82,119.46
2024-12-16 05:00:00,339.96,416.95,134.8,247.47,416.24,484.55,298.37,267.97,29.02,93.17,26.14,668.03,300.88,185.26,116.4,132.75,536.31,307.5,134.58,372.83,331.47,117.75
2024-12-17 05:00:00,338.29,415.14,131.75,239.54,404.63,476.9,290.2,266.4,28.74,91.09,25.99,657.59,295.06,183.21,115.63,131.42,532.83,307.8,132.73,379.69,326.32,117.54
2024-12-18 05:00:00,318.53,403.33,129.55,235.05,384.09,464.42,272.5,257.1,27.56,91.54,24.99,638.32,281.63,174.44,115.01,126.49,510.69,302.99,125.72,357.55,311.95,115.54
2024-12-19 05:00:00,308.96,399.93,132.75,233.6,377.88,464.3,270.57,250.2,27.4,94.76,24.49,619.88,282.54,169.5,114.37,125.4,494.93,308.59,123.8,360.16,306.11,113.31
2024-12-20 05:00:00,310.28,402.72,132.23,230.53,378.27,465.82,275.84,248.3,26.79,94.95,25.12,628.28,280.26,169.41,114.85,125.29,473.4,302.77,125.45,359.58,308.21,113.23
2024-12-23 05:00:00,311.84,405.02,132.09,228.61,376.54,463.26,275.17,248.91,27.38,95.09,25.21,625.06,278.82,170.91,114.54,125.39,464.85,295.34,127.02,363.65,308.54,114.4
2024-12-24 05:00:00,312.44,404.88,131.98,230.94,376.45,463.49,279.26,250.23,27.66,95.68,25.29,631.13,282.27,171.09,114.22,126.13,476.03,300.33,127.87,360.87,311.39,114.95
2024-12-26 05:00:00,313.8,408.03,132.25,231.33,378.21,466.58,282.42,251.92,27.56,97.41,25.3,629.64,279.3,172.47,114.72,125.42,476.17,302.22,128.23,364.1,310.48,115.19
2024-12-27 05:00:00,310.67,406.17,132.61,229.57,371.99,459.38,278.04,249.43,27.45,96.3,25.05,620.03,275.19,170.58,114.48,124.14,475.31,301.11,126.45,359.96,306.54,114.28
2024-12-30 05:00:00,310.91,402.23,134.16,230.16,368.67,457.25,277.9,246.48,27.12,96.84,24.97,613.99,271.14,169.59,113.51,123.14,459.4,298.15,126.12,357.64,305.39,113.45
2024-12-31 05:00:00,311.34,404.06,133.54,230.14,368.84,453.9,277.19,246.76,27.16,95.95,25.24,609.3,270.24,170.32,114.46,123.06,455.73,299.98,125.95,352.84,306.67,114.65
2025-01-02 05:00:00,310.3,410.96,131.59,229.5,366.35,457.63,276.15,244.15,26.78,96.81,24.73,604.52,268.84,169.29,113.31,119.26,445.33,301.26,124.56,360.22,305.16,112.13
2025-01-03 05:00:00,316.52,420.14,132.91,231.77,371.13,473.65,277.69,247.44,26.49,97.47,25.05,612.71,272.84,172.14,113.46,120.81,465.28,289.72,126.23,356.33,309.81,111.98
2025-01-06 05:00:00,319.71,415.11,132.82,229.92,371.44,479.13,278.86,244.09,26.44,97.1,24.48,609.98,271.36,171.2,109.44,120.43,471.3,289.16,126.1,355.39,307.78,113.59
2025-01-07 05:00:00,315.54,413.95,130.76,228.27,365.82,470.18,274.77,239.06,26.54,98.69,23.85,611.29,268.2,168.77,108.21,121.74,458.25,281.13,123.86,362.33,307.72,111.68
2025-01-08 05:00:00,319.5,415.91,129.07,230.08,372.79,475.86,274.32,238.92,26.69,99.74,23.79,625.57,272.49,171.61,107.57,122.57,448.22,275.39,127.03,366.61,307.51,110.54
2025-01-10 05:00:00,313.45,431.24,126.86,229.71,369.1,467.04,262.95,235.0,26.19,100.32,22.64,610.06,265.38,167.58,105.58,120.49,450.66,256.05,123.54,364.97,302.25,110.04
2025-01-13 05:00:00,315.2,446.06,128.2,229.96,373.16,467.78,260.86,239.48,26.83,101.82,22.71,618.51,265.33,169.5,106.92,122.12,462.87,261.93,126.15,362.88,307.01,113.41
2025-01-14 05:00:00,332.97,441.22,128.95,234.9,381.84,492.91,266.2,242.91,27.17,103.61,22.8,627.71,271.0,174.6,107.5,123.93,470.85,258.91,130.9,364.7,313.56,114.97
2025-01-15 05:00:00,343.72,446.78,126.89,237.0,388.1,502.02,276.29,250.96,27.39,100.66,22.8,630.76,274.46,179.51,106.9,125.79,484.21,256.57,134.23,361.64,325.4,116.65
2025-01-16 05:00:00,345.86,454.28,124.57,239.22,395.4,510.99,279.34,254.43,27.65,100.09,23.24,642.86,275.43,179.28,107.59,126.43,493.04,252.74,134.31,366.39,336.0,117.7
2025-01-17 05:00:00,346.18,452.39,126.0,241.04,399.85,506.47,282.6,256.85,27.93,102.42,23.31,647.46,273.43,182.68,107.88,126.52,486.89,252.43,135.16,358.93,336.35,117.96
2025-01-21 05:00:00,350.79,465.18,126.39,246.1,408.24,527.16,287.59,257.95,28.3,104.74,23.52,663.59,282.08,187.27,107.91,128.31,505.6,253.45,135.61,367.97,342.83,119.16
2025-01-22 05:00:00,354.08,465.11,125.39,243.47,402.47,535.99,286.29,257.76,27.9,105.77,23.04,663.31,281.95,187.57,106.2,127.09,495.7,250.19,136.2,371.28,340.51,117.74
2025-01-23 05:00:00,354.82,421.64,125.51,241.81,405.3,531.8,284.64,261.22,27.57,104.71,23.65,666.93,284.96,187.77,107.09,126.94,501.55,244.68,136.68,371.89,342.19,118.26
2025-01-24 05:00:00,353.19,406.42,125.02,239.74,402.81,531.65,285.96,262.13,27.36,106.88,23.81,662.63,289.38,187.92,106.72,126.45,494.3,248.42,135.06,370.83,342.48,117.66
2025-01-27 05:00:00,352.52,420.81,125.17,237.95,397.48,430.0,281.38,259.67,27.79,104.34,24.22,655.99,288.23,191.19,108.93,128.01,499.83,254.13,139.91,369.56,329.77,117.57
2025-01-28 05:00:00,341.16,392.1,125.89,236.07,395.46,438.27,286.67,258.35,27.84,107.71,23.76,662.59,295.1,191.19,106.99,127.41,495.82,252.23,137.62,370.85,327.73,116.9
2025-01-29 05:00:00,341.0,385.71,124.47,235.0,389.38,439.41,284.71,253.76,27.98,108.8,23.23,604.33,222.84,187.23,106.55,126.16,481.41,250.17,135.79,372.75,329.2,117.08
2025-01-30 05:00:00,352.26,386.68,125.57,238.54,394.41,448.69,289.52,259.47,28.12,110.57,23.52,606.54,214.14,190.82,107.75,127.49,495.0,254.67,140.69,352.3,334.0,115.84
2025-01-31 05:00:00,342.68,386.26,123.58,233.0,389.46,448.06,291.27,256.74,27.43,110.42,23.15,592.42,208.59,184.55,106.16,126.6,480.11,250.67,135.81,351.17,331.76,114.27
2025-02-03 05:00:00,328.79,384.73,123.09,234.19,381.38,448.4,283.15,253.83,27.22,110.31,22.86,582.93,200.28,180.1,105.85,121.49,470.41,246.63,131.47,354.58,324.46,110.57
2025-02-04 05:00:00,333.1,386.36,123.9,235.21,376.31,445.0,282.85,253.33,26.54,111.97,22.82,578.37,196.51,180.72,104.57,122.37,479.27,243.58,133.87,353.43,326.19,111.23
2025-02-05 05:00:00,337.86,380.12,120.94,236.24,342.68,456.65,285.06,255.36,26.45,111.97,23.14,585.03,200.72,182.15,104.81,123.03,503.01,244.85,134.96,354.18,328.58,109.73
2025-02-06 05:00:00,339.33,375.25,123.27,236.85,349.37,467.17,285.37,259.94,26.99,112.07,23.19,585.38,198.07,183.94,105.86,123.52,508.47,241.76,132.97,353.75,330.82,112.96
2025-02-07 05:00:00,326.6,376.18,122.01,234.37,350.53,461.75,275.51,255.9,26.44,111.52,23.54,575.14,200.9,181.0,112.55,121.55,489.51,239.35,124.35,347.71,328.11,111.53
2025-02-10 05:00:00,330.79,382.1,122.43,235.73,354.57,466.51,272.19,255.98,26.39,112.15,23.18,583.13,177.7,180.14,109.81,121.99,495.99,235.05,125.21,345.64,328.2,111.02
2025-02-11 05:00:00,328.95,364.92,121.76,233.97,358.0,446.24,265.57,255.0,26.5,112.5,23.7,602.35,178.33,178.28,111.09,122.05,492.55,233.18,125.02,353.31,325.27,112.52
2025-02-12 05:00:00,321.89,355.75,120.9,231.67,354.14,433.49,265.53,246.26,26.43,114.51,22.95,608.72,181.95,176.41,111.7,120.42,476.9,227.62,122.57,370.74,322.73,111.07
2025-02-13 05:00:00,327.12,343.01,123.09,231.08,360.61,427.55,267.34,250.5,26.6,113.94,23.24,619.95,187.58,178.04,112.99,122.79,482.19,232.98,123.53,370.44,323.04,112.58
2025-02-14 05:00:00,326.21,338.51,122.11,229.78,357.81,426.29,269.31,252.42,26.69,112.69,22.37,622.2,190.41,179.38,111.47,123.46,487.53,232.11,123.63,370.58,320.79,115.27
2025-02-18 05:00:00,321.33,339.14,121.58,226.7,354.99,433.91,275.43,250.52,27.04,113.24,22.42,636.03,187.52,177.62,111.48,124.68,504.96,226.87,122.05,372.83,376.98,116.85
2025-02-19 05:00:00,320.32,344.51,119.54,219.8,350.65,434.85,268.95,240.43,27.0,113.78,22.36,651.16,183.21,174.13,113.41,123.03,476.4,226.03,114.88,380.78,367.26,113.59
2025-02-20 05:00:00,321.4,341.68,119.05,212.18,343.12,424.64,257.0,232.93,27.08,111.72,22.18,641.38,185.98,172.1,114.77,123.15,453.9,225.15,115.15,367.36,362.91,111.4
2025-02-21 05:00:00,303.78,327.0,116.91,218.01,334.82,404.35,250.13,224.18,27.08,108.6,21.93,613.96,182.51,165.46,115.66,121.19,406.65,227.32,111.48,361.1,349.08,109.71
2025-02-24 05:00:00,302.04,327.17,114.81,211.65,332.28,391.43,245.62,226.88,26.88,109.43,22.02,609.7,176.95,162.89,114.97,120.47,420.35,233.83,110.55,358.21,342.86,109.53
2025-02-25 05:00:00,310.34,332.26,114.28,214.22,339.3,398.03,240.53,227.77,27.17,107.45,22.34,618.76,178.08,159.0,115.39,123.17,410.42,234.29,114.6,357.5,347.5,112.09
2025-02-26 05:00:00,304.9,331.06,114.7,213.59,338.45,420.88,246.13,228.39,27.01,105.61,22.2,622.97,177.61,154.36,113.19,122.99,404.34,241.36,112.64,318.89,347.94,112.32
2025-02-27 05:00:00,303.53,335.63,117.27,210.52,335.11,402.71,238.79,224.28,26.27,107.0,22.16,602.25,175.2,152.06,112.37,121.78,397.91,244.04,110.66,323.62,342.77,110.43
2025-02-28 05:00:00,306.39,334.85,118.5,213.55,340.76,408.91,241.8,226.21,26.68,109.76,22.93,601.05,176.88,154.04,113.51,123.89,409.44,243.77,111.64,320.05,348.37,112.3
2025-03-03 05:00:00,296.12,329.54,115.16,207.79,333.01,395.73,233.29,218.77,26.15,104.82,23.32,586.98,173.09,148.5,114.4,123.09,390.34,248.09,108.39,310.03,334.9,108.71
2025-03-04 05:00:00,295.17,353.02,112.7,201.28,326.85,388.08,219.49,215.05,25.83,102.99,22.77,572.97,171.41,144.03,112.67,120.77,397.14,238.99,108.11,308.59,333.19,107.01
