Date,ADBE,AMD,AMGN,BAH,BIO,BLD,BLDR,BWXT,CACI,CAT,CHDN,CLH,CRH,CRM,DHI,EMN,EQIX,EXP,FCNCA,FICO,FSLR,GOOG,GPK,GWW,HUBB,HUBS,IRM,KIM,KKR,LAMR,LEN,LHX,LII,LNW,MLM,MSI,MUSA,NOW,NSC,NTAP,NVR,OC,ORCL,PCAR,POST,REGN,ROST,RPM,SAIA,TEAM,TOL,TSLA,URI,UTHR,WLK,WSO,WST
2024-11-15 05:00:00,503.37,134.9,283.61,149.39,320.31,347.04,176.28,126.25,470.79,384.07,138.91,247.39,98.29,325.26,161.61,101.61,897.37,301.28,2200.46,2261.0,190.45,173.89,28.24,1178.33,437.61,677.07,114.88,24.89,150.02,126.35,163.456,247.0,610.15,93.24,583.03,489.0,529.19,1011.39,261.26,117.21,9026.0,193.99,183.74,112.26,106.14,756.81,140.69,135.25,522.37,240.04,152.67,320.72,836.0,363.25,126.66,520.74,314.49
2024-11-18 05:00:00,499.51,138.93,278.76,140.54,313.15,350.85,178.3,126.19,448.0,384.46,138.85,243.57,99.65,322.25,161.45,104.01,909.48,300.2,2194.42,2272.31,195.56,176.8,28.35,1172.13,444.93,668.32,115.5,25.1,152.45,127.58,162.5557,244.27,620.2,92.8,581.64,490.35,521.0,1005.34,262.22,119.34,8865.63,195.3,185.73,111.88,108.53,762.0,141.3,136.8,518.17,238.69,152.41,338.74,832.94,359.21,127.04,527.17,307.21
2024-11-19 05:00:00,499.61,139.39,279.95,137.92,320.66,350.1,178.81,130.33,444.62,382.33,138.74,246.76,99.79,323.43,162.3,101.33,923.0,299.65,2217.73,2284.43,187.36,179.58,28.24,1172.07,452.37,682.53,116.51,25.05,152.78,127.68,163.3591,243.58,623.59,91.37,582.7,487.46,524.3,1022.1,259.71,122.2,8955.13,194.09,188.9,110.38,110.31,744.6,139.26,134.98,515.88,247.73,151.74,346.0,821.16,360.71,126.95,533.14,304.1
2024-11-20 05:00:00,499.5,137.6,287.87,144.19,323.69,351.1,174.83,129.76,454.9,381.5,139.97,247.47,100.2,325.7,163.12,101.37,918.94,300.27,2258.67,2309.6,184.84,177.33,28.53,1178.45,445.58,694.48,116.3,25.09,152.18,127.54,162.8558,244.36,625.35,92.48,585.26,492.6,525.02,1022.98,258.93,123.45,9000.0,194.12,190.75,109.99,110.39,743.35,139.32,134.44,530.0,245.45,151.91,342.03,820.55,364.33,127.91,533.4,311.66
2024-11-21 05:00:00,504.44,137.49,289.9,149.88,325.58,361.25,175.91,133.28,475.48,389.59,142.38,250.03,100.5,335.78,161.86,103.6,923.6,309.11,2324.23,2337.83,181.95,169.24,28.81,1194.41,456.48,720.0,118.73,25.31,157.67,129.27,162.7009,246.6,650.6,94.41,590.6,494.84,531.34,1047.05,264.26,126.68,8946.53,197.58,192.43,114.05,112.93,744.5,142.96,136.31,549.19,253.97,152.36,339.64,840.74,367.36,129.16,546.24,320.88
2024-11-22 05:00:00,512.15,138.35,294.53,149.22,332.91,373.05,178.52,132.89,468.78,397.49,141.87,252.5,101.4,342.02,163.53,105.59,936.37,314.35,2353.08,2355.35,186.05,166.57,29.28,1206.65,460.81,742.61,119.1,25.37,158.63,130.35,163.7657,248.16,657.69,96.42,597.81,500.9,545.34,1060.6,268.95,122.34,9007.24,202.77,192.29,114.75,115.8,738.0,146.09,137.87,541.69,260.58,157.59,352.56,849.32,372.89,130.45,554.79,316.59
2024-11-25 05:00:00,518.73,141.13,294.0,147.46,336.09,406.65,189.03,130.39,464.35,405.65,141.83,259.0,102.8,339.11,172.94,105.84,974.35,315.29,2341.02,2360.22,192.82,169.43,29.6,1215.76,463.86,731.82,120.78,25.54,158.94,133.42,172.9526,240.6,678.43,98.45,604.0,488.37,551.3,1052.71,275.93,126.18,9293.06,210.81,187.99,116.54,117.82,749.51,153.29,140.26,557.27,261.0,167.8,338.59,864.39,368.66,131.93,568.78,319.79
2024-11-26 05:00:00,525.3,137.72,280.01,148.63,337.73,387.95,185.92,132.36,472.47,407.83,139.7,259.95,102.87,343.18,168.71,104.97,978.26,309.96,2325.96,2382.4,192.32,170.62,29.61,1217.3,460.74,729.83,123.61,25.46,161.27,133.08,167.8606,245.58,666.26,97.94,596.97,496.58,555.48,1070.07,276.09,129.6,9222.0,207.93,190.37,115.82,119.51,753.03,154.38,139.6,565.96,262.23,164.16,338.23,873.17,377.0,128.19,550.5,319.35
2024-11-27 05:00:00,513.68,136.24,280.07,147.35,338.48,390.0,184.75,130.45,460.29,403.7,140.22,257.68,101.94,330.01,169.43,104.23,979.1,305.93,2308.48,2354.0,192.57,170.82,30.01,1205.87,458.85,722.76,124.24,25.78,160.03,133.62,168.5382,245.33,660.04,97.08,595.6,500.66,553.39,1041.4,275.38,122.43,9193.62,205.1,182.7,116.18,119.35,754.87,154.89,138.85,564.38,262.46,164.75,332.89,856.98,378.13,128.55,554.67,323.32
2024-11-29 05:00:00,515.93,137.175,282.87,148.18,340.53,390.64,186.47,130.85,459.88,406.11,142.11,260.09,102.27,329.99,168.78,104.72,981.48,308.92,2295.0,2375.03,199.27,170.49,30.09,1205.34,460.09,721.05,123.67,25.57,162.87,134.02,168.819,246.25,667.13,95.04,600.0,499.7,547.8,1049.44,275.85,122.64,9235.58,205.62,184.84,117.0,120.48,750.22,154.87,138.78,569.08,263.58,165.17,345.16,866.0,370.49,128.4,551.6,325.68
2024-12-02 05:00:00,516.2,142.06,278.1,148.72,338.77,389.41,184.82,129.13,459.69,402.51,142.78,255.18,102.46,331.01,167.4,104.27,964.84,303.65,2223.21,2332.11,207.92,172.98,30.28,1193.99,457.23,723.59,121.59,25.22,159.65,133.64,167.9284,242.82,667.46,98.06,593.22,496.7,542.49,1048.43,272.75,123.29,9180.0,203.36,181.41,116.24,120.72,762.34,156.36,139.65,557.74,265.88,163.91,357.09,857.05,370.12,128.68,543.17,322.65
2024-12-03 05:00:00,516.26,141.98,278.32,146.04,332.28,392.69,184.47,129.2,453.9,399.26,140.26,256.22,102.49,331.43,166.93,102.94,963.65,302.6,2209.89,2345.32,207.51,173.02,30.05,1193.16,457.82,719.44,120.16,25.21,157.9,132.12,168.0348,239.86,663.96,98.85,588.75,497.76,541.16,1057.32,270.12,124.67,9184.92,202.34,182.89,116.85,119.74,749.57,153.72,138.72,547.97,268.36,162.34,351.42,869.02,368.79,126.66,542.99,321.89
2024-12-04 05:00:00,536.49,143.99,278.26,144.47,338.44,386.1,177.12,130.5,454.0,399.51,142.26,255.69,103.37,367.87,161.35,101.94,965.64,301.84,2197.92,2375.83,201.57,176.09,29.8,1192.6,469.38,757.4,118.86,25.3,157.6,132.54,162.0426,240.48,665.53,99.88,582.44,497.87,540.66,1123.13,267.63,129.05,9049.96,203.24,188.19,118.41,120.1,754.26,154.48,138.6,542.36,287.5,155.93,357.93,868.24,374.4,125.82,537.5,321.08
2024-12-05 05:00:00,538.22,141.36,274.33,142.7,322.36,374.11,175.89,127.97,456.15,394.98,140.96,246.68,102.84,361.38,159.68,101.51,973.8,300.0,2195.63,2367.16,197.93,174.31,29.21,1188.65,467.12,737.87,118.37,25.1,157.04,131.51,159.7193,238.14,651.33,97.63,582.39,494.97,537.67,1123.72,264.0,128.79,8955.01,200.16,186.24,117.62,119.92,767.9,156.61,137.17,516.83,276.72,154.14,369.49,854.99,374.37,123.54,523.7,318.2
2024-12-06 05:00:00,552.96,138.59,272.58,145.74,325.5,375.93,175.82,126.01,454.52,395.03,139.18,248.0,103.0,361.99,158.51,101.07,985.0,296.7,2196.6,2371.83,194.19,176.49,29.53,1185.16,461.97,741.67,120.16,25.19,158.01,131.22,158.2285,234.64,661.12,97.63,581.18,489.96,539.57,1124.34,260.78,131.11,8946.33,201.91,191.69,115.88,117.48,778.0,156.48,136.84,515.93,278.5,154.1,389.22,858.92,369.67,124.34,526.81,322.49
2024-12-09 05:00:00,547.93,130.87,277.63,140.8,345.6,380.0,176.89,122.2,437.19,399.26,137.91,240.86,100.09,351.57,160.96,100.08,968.98,284.98,2152.41,2227.11,200.0,177.1,29.59,1162.05,452.22,737.38,114.34,25.04,152.35,131.6,160.7067,229.76,638.79,94.33,574.7,478.91,531.38,1120.48,256.84,127.6,9120.01,199.05,190.45,114.83,116.89,788.0,156.24,134.83,516.18,273.14,156.47,389.79,835.89,367.0,125.85,522.37,322.16
2024-12-10 05:00:00,547.05,127.74,275.75,141.78,339.87,366.64,170.74,122.1,444.49,388.39,138.37,242.11,98.84,348.82,157.0,99.32,961.72,277.55,2121.05,2172.69,202.92,186.53,29.54,1157.51,448.59,720.62,112.02,24.73,151.81,129.42,156.5053,230.68,646.5,93.14,563.45,477.02,540.01,1127.84,256.08,121.22,8857.62,196.92,177.74,115.37,119.0,778.5,155.77,133.8,522.97,266.45,145.6,400.99,796.02,362.24,122.31,517.47,319.27
2024-12-11 05:00:00,549.93,130.15,273.41,134.99,341.51,366.34,172.16,122.84,430.0,388.87,138.63,251.95,98.62,354.85,153.68,99.33,973.57,278.42,2097.67,2196.05,201.0,196.71,29.39,1155.5,457.0,726.08,113.09,24.45,157.39,129.65,153.1075,228.87,657.48,93.17,560.18,478.11,546.77,1147.18,247.25,122.66,8848.69,198.56,178.58,115.85,118.82,773.0,153.84,133.52,521.47,274.65,142.43,424.77,796.97,362.16,120.75,514.1,318.22
2024-12-12 05:00:00,474.63,130.6,274.06,135.6,340.01,357.16,170.68,122.65,414.0,380.78,137.46,247.48,98.55,358.03,151.21,99.74,975.3,277.6,2074.88,2190.92,196.32,193.63,29.53,1149.01,455.34,734.49,112.92,24.49,155.75,128.96,150.5034,224.35,662.0,93.41,556.82,469.92,547.93,1148.42,248.31,123.51,8796.6,194.37,175.32,112.8,119.76,740.97,153.88,132.83,524.08,279.18,138.46,418.1,786.59,361.61,120.11,511.46,331.62
2024-12-13 05:00:00,465.69,126.91,270.62,134.46,336.28,344.27,166.43,120.91,409.91,380.51,136.05,244.28,97.92,354.31,149.87,98.5,965.0,273.32,2086.91,2168.89,199.67,191.38,29.37,1142.62,453.62,721.86,111.9,24.61,154.34,129.0,149.4579,223.16,664.5,91.59,550.92,469.79,550.9,1121.1,246.22,121.95,8587.63,191.4,173.39,113.01,117.13,731.3,153.53,132.43,528.65,278.65,133.85,436.23,778.82,361.81,119.46,509.72,330.05
2024-12-16 05:00:00,461.53,126.69,266.5,135.56,342.95,339.96,160.57,121.86,416.95,378.92,134.8,247.47,98.2,357.23,147.61,96.46,957.98,267.97,2123.44,2170.49,190.53,198.16,29.02,1139.88,455.82,746.91,111.29,24.43,156.12,129.89,147.0668,222.04,668.03,91.17,547.3,467.26,547.4,1129.93,242.82,126.1,8512.39,185.26,171.23,112.33,116.4,724.87,149.92,132.75,536.31,278.09,134.58,463.02,764.9,372.83,117.75,509.75,330.57
2024-12-17 05:00:00,455.23,125.02,265.95,135.8,337.85,338.29,160.12,118.07,415.14,375.8,131.75,239.54,97.23,350.97,146.71,95.35,960.84,266.4,2107.94,2138.18,188.27,197.12,28.74,1120.31,439.53,741.67,110.09,24.3,151.23,128.49,146.6312,218.45,657.59,89.8,544.78,461.75,539.71,1114.72,242.47,122.49,8468.49,183.21,169.71,111.66,115.63,740.01,150.85,131.42,532.83,269.79,132.73,479.86,758.39,379.69,117.54,508.47,334.26
2024-12-18 05:00:00,441.31,121.41,258.78,133.37,323.94,318.53,152.03,113.72,403.33,363.89,129.55,235.05,93.71,337.23,141.77,90.95,926.38,257.1,2029.36,2051.1,184.27,190.15,27.56,1091.33,425.42,707.02,103.21,23.28,142.96,121.97,141.2682,213.42,638.32,86.27,535.64,462.68,520.2,1060.99,237.8,118.34,8217.15,174.44,165.41,107.78,115.01,714.62,148.6,126.49,510.69,250.19,125.72,440.13,724.15,357.55,115.54,487.89,325.32
2024-12-19 05:00:00,437.39,118.88,261.19,128.66,325.94,308.96,146.29,112.96,399.93,360.37,132.75,233.6,93.06,336.23,137.24,90.03,921.57,250.2,2070.94,2044.89,175.88,189.7,27.4,1081.55,424.55,702.45,101.62,23.01,143.53,122.29,133.9787,210.64,619.88,86.54,525.77,463.81,525.69,1074.87,230.6,116.58,8101.21,169.5,168.79,107.51,114.37,708.25,147.79,125.4,494.93,251.23,123.8,436.17,710.94,360.16,113.31,485.59,327.01
2024-12-20 05:00:00,447.17,119.21,263.38,131.19,327.47,310.28,150.5,113.28,402.72,366.04,132.23,230.53,93.64,343.65,139.61,91.76,927.22,248.3,2130.51,2090.98,182.39,192.96,26.79,1092.96,426.8,719.0,105.1,23.42,147.58,122.99,133.6689,213.55,628.28,85.42,533.69,469.94,519.99,1091.25,234.15,118.45,8276.78,169.41,169.66,105.32,114.85,701.85,149.15,125.29,473.4,257.26,125.45,421.06,722.64,359.58,113.23,484.33,331.4
2024-12-23 05:00:00,446.74,124.6,264.0,131.11,328.36,311.84,149.03,111.88,405.02,365.39,132.09,228.61,94.24,342.9,140.09,91.21,939.59,248.91,2127.96,2080.43,186.36,195.99,27.38,1082.34,425.9,714.96,105.22,23.43,148.94,123.5,133.5915,213.03,625.06,85.75,531.78,469.77,511.53,1088.26,235.77,118.08,8222.52,170.91,169.14,104.7,114.54,715.13,148.68,125.39,464.85,251.4,127.02,430.6,719.6,363.65,114.4,487.94,329.57
2024-12-24 05:00:00,447.94,126.29,264.49,129.7,330.53,312.44,148.82,112.87,404.88,367.57,131.98,230.94,94.75,344.43,141.05,91.57,950.01,250.23,2152.98,2104.99,186.21,197.57,27.66,1090.98,432.04,721.36,105.58,23.62,152.58,123.44,133.5915,213.32,631.13,86.12,533.18,472.45,514.31,1105.56,237.92,118.84,8259.37,171.09,171.41,105.18,114.22,714.47,150.475,126.13,476.03,257.49,127.87,462.28,727.42,360.87,114.95,491.35,332.77
2024-12-26 05:00:00,450.16,125.06,263.18,130.4,331.39,313.8,148.18,113.0,408.03,367.12,132.25,231.33,94.65,341.72,141.47,91.51,948.39,251.92,2153.14,2062.71,183.71,197.1,27.56,1082.63,430.46,724.67,105.73,23.61,152.52,123.02,134.211,213.59,629.64,87.09,532.04,471.31,513.84,1099.11,237.18,118.35,8243.99,172.47,171.68,105.43,114.72,716.68,153.87,125.42,476.17,254.24,128.23,454.13,726.11,364.1,115.19,487.58,333.43
2024-12-27 05:00:00,446.48,125.19,262.65,129.65,330.87,310.67,145.08,112.52,406.17,364.86,132.61,229.57,93.58,338.45,140.28,91.74,942.66,249.43,2132.44,2037.33,182.63,194.04,27.45,1068.98,423.11,708.16,104.72,23.37,149.86,121.92,132.8074,212.37,620.03,86.03,528.84,467.33,505.23,1081.46,235.25,116.96,8208.39,170.58,168.96,104.57,114.48,712.4,152.96,124.14,475.31,250.11,126.45,431.66,716.54,359.96,114.28,479.95,333.22
2024-12-30 05:00:00,445.8,122.44,259.3,128.36,326.34,310.91,143.37,112.16,402.23,363.01,134.16,230.16,92.46,335.74,139.56,90.81,935.93,246.48,2112.93,2013.65,178.07,192.69,27.12,1058.21,419.19,699.51,103.69,23.23,148.39,121.37,131.849,208.94,613.99,85.22,520.25,463.59,500.19,1067.7,233.49,116.49,8176.46,169.59,166.91,103.61,113.51,702.59,151.5,123.14,459.4,247.1,126.12,417.41,705.99,357.64,113.45,474.79,328.82
2024-12-31 05:00:00,444.68,120.79,260.64,128.7,328.51,311.34,142.93,111.39,404.06,362.76,133.54,230.14,92.52,334.33,139.82,91.32,942.89,246.76,2113.02,1990.93,176.24,190.44,27.16,1054.05,418.89,696.77,105.11,23.43,147.91,121.74,132.0136,210.28,609.3,86.38,516.5,462.23,501.75,1060.12,234.7,116.08,8178.9,170.32,166.64,104.02,114.46,712.33,151.27,123.06,455.73,243.38,125.95,403.84,704.44,352.84,114.65,473.89,327.56
2025-01-02 05:00:00,441.0,120.63,259.28,128.12,326.16,310.3,141.98,111.48,410.96,359.77,131.59,229.5,92.71,330.66,137.64,88.52,944.23,244.15,2102.56,1995.92,186.47,190.63,26.78,1041.71,419.99,697.43,104.74,22.97,149.19,121.02,130.0774,207.36,604.52,85.36,510.56,459.23,493.68,1054.34,234.6,115.92,7989.89,169.29,166.03,103.42,113.31,715.19,152.6,119.26,445.33,242.39,124.56,379.28,689.83,360.22,112.13,468.8,328.39
2025-01-03 05:00:00,430.57,125.37,261.22,131.93,330.75,316.52,144.03,113.5,420.14,363.79,132.91,231.77,93.24,332.9,139.89,88.67,959.97,247.44,2150.62,1966.26,186.43,193.13,26.49,1053.99,430.96,702.85,105.7,23.17,152.03,121.66,131.5392,209.75,612.71,85.96,516.67,461.84,500.41,1073.77,235.88,116.94,8070.6,172.14,166.32,104.9,113.46,718.15,154.25,120.81,465.28,250.27,126.23,410.44,695.31,356.33,111.98,475.74,335.56
2025-01-06 05:00:00,431.18,129.55,258.59,130.74,343.47,319.71,145.65,114.78,415.11,364.2,132.82,229.92,93.61,330.53,139.36,88.65,940.0,244.09,2149.75,1968.01,191.27,197.96,26.44,1054.01,440.55,707.71,103.43,22.34,150.74,121.76,130.7454,204.29,609.98,86.09,517.37,456.45,502.14,1077.05,236.96,118.0,7988.67,171.2,165.69,107.24,109.44,716.26,154.95,120.43,471.3,254.63,126.1,411.05,684.0,355.39,113.59,471.37,332.72
2025-01-07 05:00:00,422.63,127.33,262.06,129.24,343.99,315.54,143.32,115.13,413.95,363.0,130.76,228.27,92.32,324.93,137.84,88.48,940.07,239.06,2116.86,1935.16,197.73,196.71,26.54,1062.75,433.96,701.25,100.69,21.97,146.62,119.91,128.8867,203.0,611.29,85.63,508.65,455.15,493.34,1054.15,237.76,117.18,7897.0,168.77,162.03,109.56,108.21,730.3,151.56,121.74,458.25,247.85,123.86,394.36,685.41,362.33,111.68,465.36,332.53
2025-01-08 05:00:00,419.58,121.84,264.21,130.08,344.38,319.5,143.5,114.53,415.91,361.07,129.07,230.08,92.51,326.9,139.9,88.18,951.04,238.92,2094.0,1964.42,191.13,195.39,26.69,1068.84,434.77,709.42,102.85,22.04,148.24,120.19,129.274,207.15,625.57,85.54,517.25,462.73,493.36,1049.08,236.91,118.09,8005.95,171.61,163.14,108.5,107.57,733.59,154.63,122.57,448.22,244.49,127.03,394.94,670.0,366.61,110.54,466.57,336.91
2025-01-10 05:00:00,405.92,116.04,262.23,132.47,341.75,313.45,139.96,114.69,431.24,351.0,126.86,229.71,91.78,317.85,136.52,87.24,899.83,235.0,2063.8,1917.63,189.24,193.17,26.19,1052.48,420.25,704.36,101.16,21.66,140.93,118.64,125.4211,208.28,610.06,85.25,508.71,455.26,489.28,1024.57,233.94,116.28,7845.22,167.58,154.5,106.58,105.58,696.88,151.74,120.49,450.66,242.39,123.54,394.74,670.94,364.97,110.04,463.86,331.73
2025-01-13 05:00:00,408.5,117.32,270.19,135.12,351.7,315.2,146.47,114.54,446.06,362.5,128.2,229.96,91.55,319.07,138.4,89.12,899.65,239.48,2085.61,1911.98,183.61,192.29,26.83,1075.98,420.51,699.14,102.24,22.07,141.25,119.61,127.3766,213.92,618.51,85.14,513.2,456.77,481.6,1015.74,237.36,114.92,7962.0,169.5,153.92,108.16,106.92,716.9,151.16,122.12,462.87,236.24,126.15,403.31,689.15,362.88,113.41,476.57,339.6
2025-01-14 05:00:00,412.71,116.09,267.1,136.14,342.23,332.97,154.25,117.11,441.22,371.57,128.95,234.9,92.69,323.54,143.16,91.97,898.09,242.91,2140.0,1949.53,185.35,191.05,27.17,1087.88,428.21,703.49,104.04,22.01,143.65,119.41,130.8616,214.89,627.71,86.81,517.68,460.84,488.46,1031.29,239.24,116.69,8143.64,174.6,156.31,110.2,107.5,690.87,149.12,123.93,470.85,246.4,130.9,396.36,729.86,364.7,114.97,482.3,328.96
2025-01-15 05:00:00,417.28,119.96,268.94,136.07,341.79,343.72,161.54,118.51,446.78,374.89,126.89,237.0,95.75,321.16,145.41,92.0,900.01,250.96,2152.52,2030.47,186.82,196.98,27.39,1093.36,428.93,709.14,106.18,22.03,150.5,119.51,134.1433,214.14,630.76,88.91,531.29,460.08,483.58,1054.13,240.36,119.36,8259.08,179.51,158.31,109.63,106.9,703.43,149.01,125.79,484.21,250.03,134.23,428.22,741.49,361.64,116.65,479.01,329.01
2025-01-16 05:00:00,426.93,118.44,269.43,136.3,344.47,345.86,160.66,121.13,454.28,380.55,124.57,239.22,95.59,320.0,146.6,91.74,919.89,254.43,2156.01,1969.68,190.89,194.41,27.65,1110.35,433.92,717.33,110.25,22.29,153.24,121.65,136.1955,218.48,642.86,89.25,531.23,462.7,482.62,1057.16,247.11,119.98,8355.81,179.28,159.54,109.48,107.59,693.23,149.0,126.43,493.04,254.25,134.31,413.82,757.42,366.39,117.7,491.1,337.2
2025-01-17 05:00:00,429.99,121.46,272.11,136.06,342.41,346.18,164.12,122.43,452.39,386.02,126.0,241.04,97.75,324.56,147.65,93.21,915.59,256.85,2188.94,1900.54,192.88,197.55,27.93,1113.6,437.38,704.44,109.22,22.29,157.57,125.25,137.0184,218.16,647.46,90.04,542.56,464.86,476.29,1071.48,245.34,122.09,8362.86,182.68,161.03,110.33,107.88,681.58,149.15,126.52,486.89,252.36,135.16,426.5,771.0,358.93,117.96,496.28,336.34
2025-01-21 05:00:00,436.36,122.28,274.81,142.45,353.86,350.79,166.18,126.68,465.18,398.36,126.39,246.1,99.29,326.84,143.7,94.38,934.0,257.95,2231.14,1894.19,183.51,199.63,28.3,1121.51,450.38,726.09,110.91,22.5,160.71,127.82,133.14,222.86,663.59,91.2,552.64,467.84,485.98,1096.85,251.85,123.67,8347.05,187.27,172.57,110.11,107.91,687.8,148.94,128.31,505.6,256.19,135.61,424.07,789.0,367.97,119.16,504.98,344.69
2025-01-22 05:00:00,437.32,123.75,273.44,143.06,360.54,354.08,165.78,128.33,465.11,397.61,125.39,243.47,100.33,332.62,146.93,92.18,925.23,257.76,2218.11,1880.32,171.9,200.03,27.9,1122.93,456.86,730.16,109.98,22.22,161.51,126.1,136.13,220.06,663.31,90.81,549.68,471.92,482.18,1125.17,251.85,126.05,8381.5,187.57,184.22,109.84,106.2,680.03,149.79,127.09,495.7,260.85,136.2,415.11,782.53,371.28,117.74,505.64,347.87
2025-01-23 05:00:00,437.28,123.04,277.88,136.19,352.48,354.82,168.12,128.46,421.64,406.4,125.51,241.81,100.52,334.66,145.24,93.13,940.93,261.22,2216.49,1854.6,174.11,199.58,27.57,1121.41,453.79,737.12,111.31,22.69,165.34,126.39,134.51,219.79,666.93,88.03,548.77,476.05,481.97,1134.2,256.14,126.3,8345.35,187.77,186.47,110.06,107.09,694.64,148.61,126.94,501.55,265.7,136.68,412.38,788.57,371.89,118.26,498.16,343.99
2025-01-24 05:00:00,435.38,122.84,275.42,133.44,354.79,353.19,166.76,127.65,406.42,407.63,125.02,239.74,101.26,333.88,142.92,92.13,940.85,262.13,2225.0,1814.85,168.25,201.9,27.36,1121.57,455.26,726.61,111.05,22.92,165.53,128.1,132.36,218.65,662.63,87.1,548.56,479.18,476.92,1124.98,254.67,126.0,8200.56,187.92,183.6,109.9,106.72,675.79,149.28,126.45,494.3,264.81,135.06,406.58,789.56,370.83,117.66,495.12,345.0
2025-01-27 05:00:00,438.6,115.01,282.95,135.38,358.87,352.52,173.51,111.46,420.81,394.98,125.17,237.95,99.03,347.1,147.26,93.41,900.1,259.67,2182.3,1842.64,164.31,193.77,27.79,1132.42,414.53,758.43,103.99,23.43,161.2,128.19,137.82,222.29,655.99,87.27,546.04,468.27,488.89,1140.62,259.76,119.93,8382.63,191.19,158.28,109.91,108.93,684.71,146.01,128.01,499.83,268.0,139.91,397.15,769.91,369.56,117.57,489.55,345.07
2025-01-28 05:00:00,442.84,114.17,280.3,128.91,367.0,341.16,169.52,112.06,392.1,390.29,125.89,236.07,98.52,359.95,143.95,92.67,906.81,258.35,2179.18,1851.1,160.24,197.07,27.84,1131.28,413.36,794.57,98.78,22.93,167.05,126.41,136.03,213.3,662.59,88.35,542.17,465.24,494.66,1170.39,252.32,119.53,8064.09,191.19,164.0,107.25,106.99,686.33,147.92,127.41,495.82,274.71,137.62,398.09,766.95,370.85,116.9,487.36,343.29
2025-01-29 05:00:00,441.68,117.35,281.68,127.06,355.97,341.0,168.62,112.14,385.71,393.23,124.47,235.0,99.09,354.0,141.93,92.7,908.23,253.76,2199.94,1860.21,166.01,197.18,27.98,1114.01,417.71,777.79,100.61,22.42,166.3,125.55,132.23,211.95,604.33,88.34,539.84,463.41,493.86,1143.63,256.74,120.28,7965.01,187.23,162.02,110.89,106.55,687.27,150.15,126.16,481.41,271.33,135.79,389.1,758.39,372.75,117.08,481.82,339.57
2025-01-30 05:00:00,446.0,118.86,284.02,128.93,358.86,352.26,172.71,115.24,386.68,374.98,125.57,238.54,99.79,343.57,145.93,92.67,922.13,259.47,2218.3,1866.42,167.39,202.63,28.12,1126.07,426.57,771.99,102.0,22.68,166.87,126.79,135.26,212.06,606.54,88.97,546.33,472.61,503.63,1012.75,257.2,122.44,8140.57,190.82,170.38,112.51,107.75,683.08,152.92,127.49,495.0,266.95,140.69,400.28,774.08,352.3,115.84,484.31,343.91
2025-01-31 05:00:00,437.45,115.95,285.42,129.0,360.88,342.68,167.28,112.93,386.26,371.44,123.58,233.0,99.03,341.7,141.9,99.65,913.66,256.74,2204.69,1873.56,167.52,205.6,27.43,1062.67,423.01,779.53,101.57,22.45,167.07,126.42,131.24,212.01,592.42,87.91,544.12,469.25,502.91,1018.38,255.3,122.1,8016.18,184.55,170.06,110.88,106.16,672.98,150.56,126.6,480.11,306.78,135.81,404.6,758.06,351.17,114.27,478.59,341.55
2025-02-03 05:00:00,438.6,114.27,288.87,129.41,353.11,328.79,162.91,112.31,384.73,361.55,123.09,234.19,97.34,339.24,137.46,100.79,915.0,253.83,2142.01,1827.96,167.19,202.64,27.22,1046.74,408.73,764.92,100.64,22.22,163.22,125.0,126.19,212.78,582.93,85.34,535.95,473.37,506.57,1020.94,250.32,119.72,7737.5,180.1,168.6,109.13,105.85,666.85,147.07,121.49,470.41,311.4,131.47,383.68,738.21,354.58,110.57,477.38,337.03
2025-02-04 05:00:00,440.23,119.5,289.02,131.97,346.03,333.1,163.43,111.35,386.36,361.95,123.9,235.21,98.61,344.14,139.76,101.79,924.28,253.33,2149.72,1809.7,166.23,207.71,26.54,1042.59,400.91,763.61,101.27,22.13,149.3,125.1,128.29,210.71,578.37,86.65,537.3,471.38,510.35,1010.13,252.92,121.415,7788.55,180.72,167.89,108.48,104.57,697.05,146.95,122.37,479.27,316.73,133.87,392.21,753.49,353.43,111.23,474.01,331.04
2025-02-05 05:00:00,437.63,112.01,307.81,129.35,350.94,337.86,162.09,113.21,380.12,358.85,120.94,236.24,101.16,347.93,138.92,101.79,936.5,255.36,2172.79,1847.8,162.37,193.3,26.45,1042.92,400.07,779.71,103.91,22.37,153.81,126.35,127.49,208.97,585.03,86.98,539.96,481.02,515.95,1027.06,252.51,123.72,7790.0,182.15,171.66,106.99,104.81,716.72,147.44,123.03,503.01,320.8,134.96,378.17,738.18,354.18,109.73,474.03,335.14
2025-02-06 05:00:00,435.4,110.16,297.78,129.16,345.41,339.33,159.87,112.8,375.25,365.45,123.27,236.85,105.19,330.81,136.17,101.26,938.34,259.94,2210.47,1887.3,167.67,193.31,26.99,1045.32,394.99,778.05,106.2,22.41,151.59,126.55,127.25,206.66,585.38,88.14,545.44,482.1,499.48,1023.3,251.48,124.04,7739.75,183.94,172.35,107.68,105.86,722.07,145.02,123.52,508.47,319.0,132.97,374.32,749.44,353.75,112.96,473.39,330.47
