Date,GOOG,TSLA,ORCL,AMD,ADBE,CRM,AMGN,CAT,NOW,REGN,KKR,EQIX,NXPI,MSI,PCAR,ROST,NSC,GWW,DHI,LHX,URI,LEN,FICO,MLM,IRM,NTAP,FSLR,WST,NVR,HUBB,BLDR,KIM,EMN,BIO
2024-08-27 04:00:00,166.38,209.21,138.48,150.5,567.82,264.2,326.93,351.12,831.74,1201.76,122.39,817.98,252.73,432.36,94.36,153.33,248.89,967.36,187.54,230.06,736.45,176.5344,1714.9,518.57,114.84,133.12,235.42,302.63,9076.03,387.97,174.62,23.16,100.62,319.37
2024-08-28 04:00:00,164.5,205.75,137.88,146.36,560.54,258.9,329.49,348.2,814.11,1199.29,121.63,813.7,246.91,435.21,94.53,149.9,250.29,968.34,187.57,231.95,727.73,175.4695,1722.35,514.23,112.3,131.91,228.57,297.61,9029.53,389.07,172.9,23.16,100.06,328.75
2024-08-29 04:00:00,163.4,206.28,139.42,145.49,569.63,257.01,331.01,351.64,831.27,1178.93,122.17,818.74,248.78,437.15,94.65,151.8,252.02,968.04,186.85,233.68,728.74,174.7435,1713.29,523.99,111.99,119.2,223.1,314.79,9047.0,395.52,172.16,23.01,101.0,333.71
2024-08-30 04:00:00,165.11,214.11,141.29,148.56,574.41,252.9,333.83,356.1,855.0,1184.69,123.77,834.36,256.36,442.04,96.18,150.61,256.16,984.92,188.76,236.67,741.26,176.2439,1730.27,534.16,113.26,120.72,227.37,313.63,9172.46,399.92,174.0,23.26,102.37,337.32
2024-09-03 04:00:00,158.61,210.6,139.5,136.94,571.04,248.06,330.51,340.24,835.86,1168.81,118.27,832.15,236.14,440.37,95.56,151.68,254.56,960.06,184.49,235.28,701.85,172.6815,1688.41,519.45,112.83,118.95,212.74,304.15,9053.67,378.96,168.65,23.23,100.29,334.31
2024-09-04 04:00:00,157.81,219.41,140.75,140.87,575.25,247.68,330.64,336.75,834.83,1179.37,117.67,827.59,238.86,437.45,95.0,151.76,259.69,952.29,184.19,236.5,700.57,172.6137,1751.25,511.26,112.87,119.08,215.4,304.72,9150.4,374.77,168.88,23.35,99.24,330.91
2024-09-05 04:00:00,158.6,230.17,142.61,139.44,567.93,246.12,324.36,333.56,835.4,1150.56,118.44,821.74,236.7,437.31,92.57,153.14,252.76,938.48,183.72,232.52,697.52,172.1491,1757.14,506.07,109.08,116.82,214.76,300.3,9044.72,370.42,167.55,23.11,98.01,333.28
2024-09-06 04:00:00,152.13,210.73,141.81,134.35,563.41,243.97,320.56,329.36,825.04,1131.5,116.24,817.96,226.7,431.5,93.25,150.53,250.01,947.93,186.14,227.23,681.1,173.6883,1734.01,502.48,109.48,114.18,208.65,297.24,9068.54,370.93,168.51,22.99,97.17,329.75
2024-09-09 04:00:00,149.54,216.27,139.89,138.15,569.88,245.76,325.92,334.04,855.58,1144.77,118.46,831.8,230.6,438.87,94.97,150.79,256.81,972.14,187.52,229.27,695.94,174.4434,1776.49,506.18,110.39,114.6,205.36,302.03,9149.74,378.12,166.16,23.29,98.01,323.09
2024-09-10 04:00:00,150.01,226.17,155.89,142.84,574.48,246.16,328.93,334.16,860.15,1136.35,118.06,864.78,225.19,438.1,94.57,150.79,257.37,977.68,187.53,227.89,704.07,174.4724,1797.28,507.2,114.16,114.97,208.22,305.55,9112.89,380.16,170.96,23.37,98.19,324.21
2024-09-11 04:00:00,152.15,228.13,157.18,149.86,580.38,249.57,329.98,335.0,875.96,1141.45,118.29,867.7,230.87,435.89,94.25,151.13,253.77,988.64,185.16,227.01,706.36,172.4976,1834.23,507.79,114.38,115.65,239.84,302.35,9088.12,392.87,169.99,23.49,98.93,319.2
2024-09-12 04:00:00,155.54,229.81,161.38,150.77,586.55,253.37,330.06,339.58,886.13,1164.46,120.36,868.81,225.14,439.8,95.07,152.68,254.59,996.93,188.81,228.17,712.63,175.5857,1862.08,515.33,116.36,116.46,235.95,297.48,9179.38,399.18,175.72,23.65,99.62,321.93
2024-09-13 04:00:00,158.37,230.29,162.03,152.31,536.87,254.57,332.45,345.31,878.95,1153.35,122.8,871.54,229.93,441.76,95.12,155.25,245.8,993.82,194.8,229.77,729.47,179.971,1868.96,520.68,117.06,117.32,228.79,300.67,9369.58,404.63,183.3,24.02,103.1,326.22
2024-09-16 04:00:00,158.99,226.78,170.33,152.08,521.5,256.91,335.26,347.96,892.46,1153.08,126.54,876.57,230.01,443.18,95.7,153.17,247.07,1008.21,194.6,231.71,741.96,181.2294,1894.98,529.78,118.19,117.86,233.31,296.78,9425.37,408.82,187.65,24.06,105.38,330.26
2024-09-17 04:00:00,160.28,227.87,167.47,150.82,515.03,255.19,332.8,353.69,885.83,1146.75,127.97,864.33,232.57,438.91,97.99,150.32,246.24,1013.98,195.35,229.71,771.26,183.3107,1884.45,534.04,115.92,119.04,239.98,295.86,9485.57,411.29,193.89,23.58,105.93,333.66
2024-09-18 04:00:00,160.81,227.2,164.53,148.29,508.13,252.43,332.92,355.12,890.39,1138.81,129.25,860.95,231.51,436.58,96.32,150.73,249.29,1013.18,194.19,229.71,773.29,182.4105,1900.33,534.01,116.45,119.35,241.81,309.18,9461.98,409.86,194.52,23.54,106.38,340.45
2024-09-19 04:00:00,163.24,243.92,167.59,156.74,526.44,265.99,335.95,373.31,919.25,1150.19,132.8,870.99,238.72,438.81,99.52,154.44,251.86,1030.1,197.06,230.46,793.94,186.302,1929.21,548.71,114.13,120.08,240.45,311.2,9659.65,422.54,201.83,23.24,108.26,344.6
2024-09-20 04:00:00,164.64,238.25,168.0,155.95,522.3,266.8,337.38,368.82,937.36,1145.03,133.23,877.2,231.88,442.57,98.91,154.31,247.86,1032.22,191.89,233.21,783.6,176.3698,1934.63,546.29,115.36,122.22,240.2,308.15,9473.01,426.01,197.74,23.24,106.63,330.01
2024-09-23 04:00:00,163.07,250.0,165.95,156.75,527.87,264.21,335.61,371.17,925.55,1091.98,132.6,881.92,231.86,447.11,98.79,149.98,246.0,1042.08,193.46,237.73,798.95,179.8645,1947.38,545.4,118.44,122.92,249.28,306.73,9707.71,426.59,195.81,23.63,108.01,326.6
2024-09-24 04:00:00,163.64,254.27,165.8,158.32,524.07,270.44,330.92,385.93,923.6,1045.98,132.39,887.58,233.75,450.13,99.17,152.27,246.93,1040.71,192.37,234.74,802.26,178.3446,1916.9,535.92,119.17,122.95,244.73,309.71,9644.09,424.86,193.01,23.63,110.58,327.89
2024-09-25 04:00:00,162.99,257.02,166.28,162.02,517.9,274.09,312.86,378.25,890.03,1031.15,131.67,890.01,233.97,450.49,98.12,153.08,243.3,1032.16,187.17,233.32,802.05,176.0503,1909.85,536.01,119.32,121.68,241.72,303.33,9516.84,424.13,191.91,23.36,110.33,315.55
2024-09-26 04:00:00,163.83,254.22,168.1,167.49,515.38,275.76,319.1,390.96,884.86,1039.96,131.38,878.98,242.24,448.11,97.81,152.82,244.34,1043.93,188.01,231.56,802.66,177.2023,1923.81,539.65,117.31,124.45,255.66,307.14,9559.97,427.95,190.07,22.87,113.77,332.1
2024-09-27 04:00:00,165.29,260.46,168.74,164.35,515.48,276.64,322.67,391.08,881.79,1042.69,132.14,882.69,244.93,446.36,98.13,151.56,246.47,1035.94,190.35,234.99,814.1,181.0552,1919.65,539.11,116.73,121.24,255.75,311.0,9734.55,428.48,194.25,22.96,112.38,331.77
2024-09-30 04:00:00,167.19,261.63,170.4,164.08,517.78,273.71,322.21,391.12,894.39,1051.24,130.58,887.63,240.01,449.63,98.68,150.51,248.5,1038.81,190.77,237.87,809.73,181.4908,1943.52,538.25,118.83,123.51,249.44,300.16,9811.8,428.35,193.86,23.22,111.95,334.58
2024-10-01 04:00:00,168.42,258.02,167.16,159.75,502.8,270.87,320.32,392.39,867.18,1046.91,129.87,883.0,232.22,449.08,98.05,148.19,248.14,1039.9,192.72,245.29,806.79,182.2846,1915.69,534.98,118.24,121.31,240.66,299.8,9892.3,427.29,194.84,23.08,110.63,337.69
2024-10-02 04:00:00,167.31,249.02,167.71,159.78,505.81,279.48,319.73,394.05,880.41,1040.27,132.22,886.6,235.36,449.5,97.92,147.73,247.03,1038.13,190.56,244.66,796.03,181.1326,1938.16,521.05,119.4,123.02,234.44,299.81,9732.63,427.7,195.22,22.96,110.15,342.62
2024-10-03 04:00:00,167.21,240.66,166.86,162.85,503.8,280.91,317.48,391.09,890.64,1014.59,130.9,876.22,233.24,449.11,101.25,146.78,244.88,1029.15,190.21,243.11,789.17,180.9293,1935.95,521.23,118.43,122.71,235.12,297.31,9636.06,425.9,195.86,22.87,107.93,337.09
2024-10-04 04:00:00,168.56,250.08,170.86,170.9,507.22,287.75,319.66,397.09,917.68,1012.82,133.28,876.88,234.24,450.3,103.41,145.58,247.92,1033.24,184.64,243.66,789.52,176.4279,1913.38,524.11,118.28,123.39,231.13,296.5,9515.0,429.72,192.28,22.94,109.0,343.7
2024-10-07 04:00:00,164.39,240.83,169.97,170.97,487.3,284.57,317.45,398.25,905.94,996.05,131.33,870.01,234.02,449.19,102.98,140.12,243.76,1022.84,185.16,241.76,802.27,176.1568,1955.0,518.65,116.77,123.88,229.62,290.42,9421.74,438.43,192.18,22.92,109.27,341.02
2024-10-08 04:00:00,165.7,244.5,174.37,172.8,496.24,291.57,317.68,387.96,922.0,1005.26,131.35,872.51,234.96,457.91,102.8,141.82,243.2,1028.56,185.48,241.28,799.71,175.4211,1989.58,523.99,118.84,126.55,225.64,286.48,9559.2,441.11,193.14,22.86,108.27,339.22
2024-10-09 04:00:00,163.06,241.05,178.29,171.02,494.08,287.92,322.41,396.19,938.65,1012.19,134.95,876.76,238.31,466.55,103.77,142.39,245.16,1029.6,185.26,242.22,813.51,174.6854,2024.99,531.16,120.49,127.27,226.05,286.52,9627.6,449.41,194.4,23.19,109.72,338.61
2024-10-10 04:00:00,163.18,238.77,175.41,164.18,503.57,290.17,321.01,396.64,944.63,999.02,133.12,870.54,236.17,464.63,103.62,141.03,245.91,1025.16,183.39,242.35,802.83,172.5073,1984.52,534.52,119.02,124.98,205.04,290.07,9485.55,443.45,191.75,22.86,110.11,333.4
2024-10-11 04:00:00,164.52,217.8,175.77,167.89,495.42,288.1,328.35,402.02,938.59,1015.67,135.59,871.56,238.1,467.94,106.8,143.36,250.17,1085.04,182.82,246.04,819.0,172.4976,2031.0,544.9,120.34,126.93,211.49,294.91,9534.19,456.57,193.0,23.18,110.57,336.92
2024-10-14 04:00:00,166.35,219.16,176.12,165.27,509.65,291.64,324.62,393.95,944.69,1014.25,136.54,866.02,243.44,472.99,108.22,143.32,253.84,1098.37,187.11,248.23,838.05,175.7986,2068.91,552.35,121.2,126.86,209.96,295.35,9732.45,460.5,196.71,23.41,110.41,341.06
2024-10-15 04:00:00,166.9,219.57,174.09,156.64,508.03,288.35,325.09,387.99,927.96,1016.53,135.78,878.03,232.85,473.41,106.41,146.25,254.33,1085.57,189.4,245.3,833.68,179.1288,2061.05,561.89,122.0,125.38,201.98,291.04,9768.29,451.39,195.72,24.02,110.32,342.16
2024-10-16 04:00:00,166.74,221.33,174.77,156.13,502.54,290.86,321.63,393.62,918.87,1007.96,135.67,880.2,232.73,476.55,107.03,147.78,255.65,1112.93,192.43,248.14,846.06,182.3911,2051.78,570.9,123.42,125.875,205.62,288.99,9875.58,454.06,198.25,24.35,108.72,329.79
2024-10-17 04:00:00,164.51,220.89,175.68,156.25,496.83,291.11,321.33,394.49,917.12,998.23,137.84,888.85,232.28,477.62,107.56,149.19,248.24,1119.47,190.95,248.28,840.54,179.5741,2038.95,573.45,124.46,126.69,203.37,288.66,9773.58,457.51,195.37,24.47,109.45,343.98
2024-10-18 04:00:00,165.05,220.7,174.69,155.97,494.9,292.94,321.66,393.86,921.75,990.68,139.81,895.2,233.45,475.2,110.09,149.9,252.37,1127.0,194.56,248.78,839.27,182.8945,1973.46,581.0,125.76,126.53,200.55,293.32,9924.4,456.81,194.97,24.62,108.84,346.37
2024-10-21 04:00:00,165.8,218.85,173.76,157.9,497.71,291.29,316.74,390.48,918.34,968.5,140.57,879.94,230.15,477.1,109.61,147.29,248.16,1120.36,186.27,248.15,832.53,174.8596,1994.45,577.53,123.41,125.32,196.25,287.25,9655.67,456.7,184.84,24.06,107.82,343.12
2024-10-22 04:00:00,166.82,217.97,175.31,154.09,493.11,288.33,319.66,388.46,917.95,962.34,140.17,878.37,231.52,470.18,104.79,145.75,260.43,1098.93,180.39,244.93,847.46,168.0252,2027.82,560.95,123.87,119.75,201.4,286.4,9438.35,448.37,180.65,24.04,107.06,339.84
2024-10-23 04:00:00,164.48,213.65,173.1,152.91,485.03,284.43,314.9,385.73,907.68,941.39,138.55,891.16,236.32,467.08,103.8,145.24,256.98,1092.53,180.29,245.82,834.18,167.0571,1998.66,562.79,125.54,119.01,192.41,286.44,9411.06,444.72,179.22,23.96,106.98,335.08
2024-10-24 04:00:00,164.53,260.48,174.38,153.44,482.87,286.76,315.69,387.06,956.58,928.9,143.28,895.76,239.06,465.38,104.84,144.38,253.42,1082.21,182.7,244.17,824.99,170.2614,1994.05,570.65,125.97,119.84,196.04,330.65,9456.4,450.18,181.66,23.95,106.72,328.08
2024-10-25 04:00:00,166.99,269.19,173.52,156.23,483.72,290.46,316.98,385.97,950.85,933.02,139.88,914.33,243.16,462.32,105.9,144.22,251.09,1090.94,179.24,252.81,812.5,167.7444,1999.97,570.21,127.7,119.41,198.47,307.92,9329.74,444.52,180.8,23.55,105.43,320.23
2024-10-28 04:00:00,168.34,262.51,172.42,159.92,481.04,293.77,317.17,390.61,945.0,928.61,140.75,912.62,249.7,457.39,107.07,143.16,253.59,1104.13,180.38,248.03,824.65,168.5286,1996.88,578.27,128.14,120.41,205.03,310.41,9307.8,449.67,184.8,23.88,106.7,328.59
2024-10-29 04:00:00,171.14,259.52,173.43,166.25,485.39,298.89,316.0,387.51,953.08,927.33,139.33,905.91,255.58,458.23,106.67,139.01,252.41,1098.35,167.32,245.07,812.44,164.666,2021.86,583.88,127.6,121.24,199.67,318.41,9140.62,440.12,171.6,23.67,104.84,331.64
2024-10-30 04:00:00,176.14,257.55,174.56,148.6,486.68,296.4,315.54,379.24,950.0,922.79,140.18,910.22,245.32,453.0,104.9,139.59,252.74,1099.34,169.29,245.41,812.12,166.0213,2006.99,604.85,127.64,118.76,197.5,313.02,9083.14,431.66,172.88,24.02,104.99,330.58
2024-10-31 04:00:00,172.69,249.85,167.84,144.07,478.08,291.37,320.16,376.2,932.99,838.2,138.24,908.08,234.5,449.35,104.28,139.72,250.43,1109.23,169.0,247.47,812.8,164.8596,1993.11,592.34,123.73,115.31,194.48,307.93,9152.81,427.03,171.4,23.72,105.09,358.19
2024-11-01 04:00:00,172.65,248.98,170.02,141.86,482.8,294.72,319.22,379.63,943.41,843.6,137.58,888.3,238.59,453.89,103.35,140.06,250.09,1105.07,167.64,247.48,793.47,164.2401,1988.91,580.14,121.16,116.1,204.94,316.5,9139.39,425.7,172.02,23.83,101.08,368.42
2024-11-04 05:00:00,170.68,242.84,169.59,140.71,481.35,298.01,316.91,376.52,954.59,828.84,136.81,895.92,236.9,458.18,104.82,140.66,247.59,1095.68,170.74,247.07,785.99,167.1152,1990.94,581.98,122.35,115.45,212.28,314.77,9258.34,424.92,172.43,24.22,100.05,368.92
2024-11-05 05:00:00,171.41,251.44,171.78,141.66,486.42,297.49,319.29,383.37,971.04,829.43,138.99,908.99,224.65,462.09,108.07,142.32,252.11,1122.02,173.27,250.95,798.0,171.6167,2009.75,582.52,125.73,116.4,215.89,323.47,9455.81,439.64,180.99,24.65,100.88,374.28
2024-11-06 05:00:00,178.33,288.53,181.24,145.1,504.83,306.9,321.79,416.88,994.48,816.65,152.27,890.82,231.38,469.13,116.01,138.59,277.0,1194.96,166.71,256.45,880.32,163.3107,2090.63,617.31,114.44,121.13,194.02,329.38,9202.54,472.12,176.78,24.32,103.68,372.93
2024-11-07 05:00:00,182.28,296.91,186.37,149.82,500.92,310.78,321.91,408.21,1015.28,824.48,150.71,907.74,236.12,469.95,112.72,142.04,270.71,1188.95,168.11,254.81,862.43,165.9342,2176.1,617.16,116.92,122.83,196.7,323.42,9221.23,466.98,179.19,24.66,103.54,372.87
2024-11-08 05:00:00,179.86,321.22,189.25,147.95,494.68,321.95,325.28,393.37,1008.08,828.42,152.2,921.06,233.89,504.6,114.38,143.4,271.67,1202.35,168.79,260.6,875.01,167.0668,2332.29,619.58,119.71,124.01,193.93,324.1,9306.94,467.93,178.35,24.93,101.47,369.25
2024-11-11 05:00:00,181.97,350.0,189.13,147.35,504.48,341.73,321.81,396.54,1036.01,825.68,155.9,913.5,227.04,496.96,116.43,142.36,271.11,1220.93,167.46,264.22,873.88,166.7957,2350.0,616.05,117.44,121.93,193.83,327.57,9249.26,466.01,183.59,25.06,102.37,365.95
2024-11-12 05:00:00,183.32,328.49,189.58,143.63,526.42,341.15,298.84,393.01,1048.29,821.0,153.16,903.02,224.79,497.45,116.79,140.31,267.45,1208.34,161.83,261.72,868.36,160.8712,2348.1,606.79,114.5,120.92,182.26,327.68,9114.26,452.03,178.65,24.68,100.49,364.53
2024-11-13 05:00:00,180.49,330.24,189.63,139.3,532.5,341.72,301.44,387.07,1045.55,804.33,152.13,901.15,222.96,496.7,116.8,140.46,269.26,1202.01,161.13,261.65,858.83,161.0165,2348.45,605.26,115.98,119.68,182.13,344.0,9105.67,453.79,179.88,24.82,100.77,363.2
2024-11-14 05:00:00,177.35,311.18,187.05,138.84,529.87,331.65,295.93,387.36,1039.8,782.51,150.52,898.12,223.96,493.7,115.06,142.33,264.76,1176.01,163.74,248.16,849.6,164.3756,2323.17,587.96,113.12,118.07,195.14,338.12,9179.61,440.09,181.2,24.72,100.75,350.23
2024-11-15 05:00:00,173.89,320.72,183.74,134.9,503.37,325.26,283.61,384.07,1011.39,756.81,150.02,897.37,217.04,489.0,112.26,140.69,261.26,1178.33,161.61,247.0,836.0,163.456,2261.0,583.03,114.88,117.21,190.45,314.49,9026.0,437.61,176.28,24.89,101.61,320.31
2024-11-18 05:00:00,176.8,338.74,185.73,138.93,499.51,322.25,278.76,384.46,1005.34,762.0,152.45,909.48,220.19,490.35,111.88,141.3,262.22,1172.13,161.45,244.27,832.94,162.5557,2272.31,581.64,115.5,119.34,195.56,307.21,8865.63,444.93,178.3,25.1,104.01,313.15
2024-11-19 05:00:00,179.58,346.0,188.9,139.39,499.61,323.43,279.95,382.33,1022.1,744.6,152.78,923.0,219.91,487.46,110.38,139.26,259.71,1172.07,162.3,243.58,821.16,163.3591,2284.43,582.7,116.51,122.2,187.36,304.1,8955.13,452.37,178.81,25.05,101.33,320.66
2024-11-20 05:00:00,177.33,342.03,190.75,137.6,499.5,325.7,287.87,381.5,1022.98,743.35,152.18,918.94,220.34,492.6,109.99,139.32,258.93,1178.45,163.12,244.36,820.55,162.8558,2309.6,585.26,116.3,123.45,184.84,311.66,9000.0,445.58,174.83,25.09,101.37,323.69
2024-11-21 05:00:00,169.24,339.64,192.43,137.49,504.44,335.78,289.9,389.59,1047.05,744.5,157.67,923.6,224.57,494.84,114.05,142.96,264.26,1194.41,161.86,246.6,840.74,162.7009,2337.83,590.6,118.73,126.68,181.95,320.88,8946.53,456.48,175.91,25.31,103.6,325.58
2024-11-22 05:00:00,166.57,352.56,192.29,138.35,512.15,342.02,294.53,397.49,1060.6,738.0,158.63,936.37,226.38,500.9,114.75,146.09,268.95,1206.65,163.53,248.16,849.32,163.7657,2355.35,597.81,119.1,122.34,186.05,316.59,9007.24,460.81,178.52,25.37,105.59,332.91
2024-11-25 05:00:00,169.43,338.59,187.99,141.13,518.73,339.11,294.0,405.65,1052.71,749.51,158.94,974.35,233.85,488.37,116.54,153.29,275.93,1215.76,172.94,240.6,864.39,172.9526,2360.22,604.0,120.78,126.18,192.82,319.79,9293.06,463.86,189.03,25.54,105.84,336.09
2024-11-26 05:00:00,170.62,338.23,190.37,137.72,525.3,343.18,280.01,407.83,1070.07,753.03,161.27,978.26,228.66,496.58,115.82,154.38,276.09,1217.3,168.71,245.58,873.17,167.8606,2382.4,596.97,123.61,129.6,192.32,319.35,9222.0,460.74,185.92,25.46,104.97,337.73
2024-11-27 05:00:00,170.82,332.89,182.7,136.24,513.68,330.01,280.07,403.7,1041.4,754.87,160.03,979.1,226.53,500.66,116.18,154.89,275.38,1205.87,169.43,245.33,856.98,168.5382,2354.0,595.6,124.24,122.43,192.57,323.32,9193.62,458.85,184.75,25.78,104.23,338.48
2024-11-29 05:00:00,170.49,345.16,184.84,137.175,515.93,329.99,282.87,406.11,1049.44,750.22,162.87,981.48,229.37,499.7,117.0,154.87,275.85,1205.34,168.78,246.25,866.0,168.819,2375.03,600.0,123.67,122.64,199.27,325.68,9235.58,460.09,186.47,25.57,104.72,340.53
2024-12-02 05:00:00,172.98,357.09,181.41,142.06,516.2,331.01,278.1,402.51,1048.43,762.34,159.65,964.84,233.61,496.7,116.24,156.36,272.75,1193.99,167.4,242.82,857.05,167.9284,2332.11,593.22,121.59,123.29,207.92,322.65,9180.0,457.23,184.82,25.22,104.27,338.77
2024-12-03 05:00:00,173.02,351.42,182.89,141.98,516.26,331.43,278.32,399.26,1057.32,749.57,157.9,963.65,228.36,497.76,116.85,153.72,270.12,1193.16,166.93,239.86,869.02,168.0348,2345.32,588.75,120.16,124.67,207.51,321.89,9184.92,457.82,184.47,25.21,102.94,332.28
2024-12-04 05:00:00,176.09,357.93,188.19,143.99,536.49,367.87,278.26,399.51,1123.13,754.26,157.6,965.64,223.66,497.87,118.41,154.48,267.63,1192.6,161.35,240.48,868.24,162.0426,2375.83,582.44,118.86,129.05,201.57,321.08,9049.96,469.38,177.12,25.3,101.94,338.44
2024-12-05 05:00:00,174.31,369.49,186.24,141.36,538.22,361.38,274.33,394.98,1123.72,767.9,157.04,973.8,216.99,494.97,117.62,156.61,264.0,1188.65,159.68,238.14,854.99,159.7193,2367.16,582.39,118.37,128.79,197.93,318.2,8955.01,467.12,175.89,25.1,101.51,322.36
2024-12-06 05:00:00,176.49,389.22,191.69,138.59,552.96,361.99,272.58,395.03,1124.34,778.0,158.01,985.0,218.66,489.96,115.88,156.48,260.78,1185.16,158.51,234.64,858.92,158.2285,2371.83,581.18,120.16,131.11,194.19,322.49,8946.33,461.97,175.82,25.19,101.07,325.5
2024-12-09 05:00:00,177.1,389.79,190.45,130.87,547.93,351.57,277.63,399.26,1120.48,788.0,152.35,968.98,223.61,478.91,114.83,156.24,256.84,1162.05,160.96,229.76,835.89,160.7067,2227.11,574.7,114.34,127.6,200.0,322.16,9120.01,452.22,176.89,25.04,100.08,345.6
2024-12-10 05:00:00,186.53,400.99,177.74,127.74,547.05,348.82,275.75,388.39,1127.84,778.5,151.81,961.72,217.94,477.02,115.37,155.77,256.08,1157.51,157.0,230.68,796.02,156.5053,2172.69,563.45,112.02,121.22,202.92,319.27,8857.62,448.59,170.74,24.73,99.32,339.87
2024-12-11 05:00:00,196.71,424.77,178.58,130.15,549.93,354.85,273.41,388.87,1147.18,773.0,157.39,973.57,219.84,478.11,115.85,153.84,247.25,1155.5,153.68,228.87,796.97,153.1075,2196.05,560.18,113.09,122.66,201.0,318.22,8848.69,457.0,172.16,24.45,99.33,341.51
2024-12-12 05:00:00,193.63,418.1,175.32,130.6,474.63,358.03,274.06,380.78,1148.42,740.97,155.75,975.3,217.73,469.92,112.8,153.88,248.31,1149.01,151.21,224.35,786.59,150.5034,2190.92,556.82,112.92,123.51,196.32,331.62,8796.6,455.34,170.68,24.49,99.74,340.01
2024-12-13 05:00:00,191.38,436.23,173.39,126.91,465.69,354.31,270.62,380.51,1121.1,731.3,154.34,965.0,216.84,469.79,113.01,153.53,246.22,1142.62,149.87,223.16,778.82,149.4579,2168.89,550.92,111.9,121.95,199.67,330.05,8587.63,453.62,166.43,24.61,98.5,336.28
2024-12-16 05:00:00,198.16,463.02,171.23,126.69,461.53,357.23,266.5,378.92,1129.93,724.87,156.12,957.98,218.18,467.26,112.33,149.92,242.82,1139.88,147.61,222.04,764.9,147.0668,2170.49,547.3,111.29,126.1,190.53,330.57,8512.39,455.82,160.57,24.43,96.46,342.95
2024-12-17 05:00:00,197.12,479.86,169.71,125.02,455.23,350.97,265.95,375.8,1114.72,740.01,151.23,960.84,219.02,461.75,111.66,150.85,242.47,1120.31,146.71,218.45,758.39,146.6312,2138.18,544.78,110.09,122.49,188.27,334.26,8468.49,439.53,160.12,24.3,95.35,337.85
2024-12-18 05:00:00,190.15,440.13,165.41,121.41,441.31,337.23,258.78,363.89,1060.99,714.62,142.96,926.38,210.29,462.68,107.78,148.6,237.8,1091.33,141.77,213.42,724.15,141.2682,2051.1,535.64,103.21,118.34,184.27,325.32,8217.15,425.42,152.03,23.28,90.95,323.94
2024-12-19 05:00:00,189.7,436.17,168.79,118.88,437.39,336.23,261.19,360.37,1074.87,708.25,143.53,921.57,207.27,463.81,107.51,147.79,230.6,1081.55,137.24,210.64,710.94,133.9787,2044.89,525.77,101.62,116.58,175.88,327.01,8101.21,424.55,146.29,23.01,90.03,325.94
2024-12-20 05:00:00,192.96,421.06,169.66,119.21,447.17,343.65,263.38,366.04,1091.25,701.85,147.58,927.22,210.24,469.94,105.32,149.15,234.15,1092.96,139.61,213.55,722.64,133.6689,2090.98,533.69,105.1,118.45,182.39,331.4,8276.78,426.8,150.5,23.42,91.76,327.47
2024-12-23 05:00:00,195.99,430.6,169.14,124.6,446.74,342.9,264.0,365.39,1088.26,715.13,148.94,939.59,214.09,469.77,104.7,148.68,235.77,1082.34,140.09,213.03,719.6,133.5915,2080.43,531.78,105.22,118.08,186.36,329.57,8222.52,425.9,149.03,23.43,91.21,328.36
2024-12-24 05:00:00,197.57,462.28,171.41,126.29,447.94,344.43,264.49,367.57,1105.56,714.47,152.58,950.01,215.4,472.45,105.18,150.475,237.92,1090.98,141.05,213.32,727.42,133.5915,2104.99,533.18,105.58,118.84,186.21,332.77,8259.37,432.04,148.82,23.62,91.57,330.53
2024-12-26 05:00:00,197.1,454.13,171.68,125.06,450.16,341.72,263.18,367.12,1099.11,716.68,152.52,948.39,215.04,471.31,105.43,153.87,237.18,1082.63,141.47,213.59,726.11,134.211,2062.71,532.04,105.73,118.35,183.71,333.43,8243.99,430.46,148.18,23.61,91.51,331.39
2024-12-27 05:00:00,194.04,431.66,168.96,125.19,446.48,338.45,262.65,364.86,1081.46,712.4,149.86,942.66,213.76,467.33,104.57,152.96,235.25,1068.98,140.28,212.37,716.54,132.8074,2037.33,528.84,104.72,116.96,182.63,333.22,8208.39,423.11,145.08,23.37,91.74,330.87
2024-12-30 05:00:00,192.69,417.41,166.91,122.44,445.8,335.74,259.3,363.01,1067.7,702.59,148.39,935.93,207.47,463.59,103.61,151.5,233.49,1058.21,139.56,208.94,705.99,131.849,2013.65,520.25,103.69,116.49,178.07,328.82,8176.46,419.19,143.37,23.23,90.81,326.34
2024-12-31 05:00:00,190.44,403.84,166.64,120.79,444.68,334.33,260.64,362.76,1060.12,712.33,147.91,942.89,207.85,462.23,104.02,151.27,234.7,1054.05,139.82,210.28,704.44,132.0136,1990.93,516.5,105.11,116.08,176.24,327.56,8178.9,418.89,142.93,23.43,91.32,328.51
2025-01-02 05:00:00,190.63,379.28,166.03,120.63,441.0,330.66,259.28,359.77,1054.34,715.19,149.19,944.23,206.21,459.23,103.42,152.6,234.6,1041.71,137.64,207.36,689.83,130.0774,1995.92,510.56,104.74,115.92,186.47,328.39,7989.89,419.99,141.98,22.97,88.52,326.16
2025-01-03 05:00:00,193.13,410.44,166.32,125.37,430.57,332.9,261.22,363.79,1073.77,718.15,152.03,959.97,208.86,461.84,104.9,154.25,235.88,1053.99,139.89,209.75,695.31,131.5392,1966.26,516.67,105.7,116.94,186.43,335.56,8070.6,430.96,144.03,23.17,88.67,330.75
