Date,ABBV,AZO,MCK,NFLX,ORLY
2024-09-30,192.30801391601562,3150.0400390625,493.3138122558594,709.27001953125,1151.5999755859375
2024-10-01,191.80165100097656,3172.97998046875,497.3647155761719,706.1300048828125,1161.989990234375
2024-10-02,191.6653289794922,3083.429931640625,487.6864318847656,711.0900268554688,1154.9200439453125
2024-10-03,190.33119201660156,3066.919921875,481.1909484863281,706.7999877929688,1149.31005859375
2024-10-04,189.20156860351562,3033.580078125,484.3339538574219,719.7000122070312,1154.9000244140625
2024-10-07,188.53939819335938,3053.449951171875,482.5878601074219,701.9199829101562,1151.4200439453125
2024-10-08,187.95509338378906,3102.090087890625,493.9822692871094,721.760009765625,1167.530029296875
2024-10-09,189.6495361328125,3146.070068359375,500.9965515136719,727.4299926757812,1177.1600341796875
2024-10-10,189.260009765625,3106.550048828125,505.1173400878906,730.2899780273438,1171.3599853515625
2024-10-11,189.1042022705078,3129.780029296875,504.45880126953125,722.7899780273438,1187.530029296875
2024-10-14,190.5259552001953,3153.0400390625,508.14056396484375,713.0,1202.5899658203125
2024-10-15,188.3271942138672,3100.0,512.5206909179688,705.97998046875,1190.0
2024-10-16,186.95298767089844,3128.639892578125,509.786865234375,702.0,1198.9000244140625
2024-10-17,185.0977783203125,3158.0,507.581787109375,687.6500244140625,1204.219970703125
2024-10-18,185.3824462890625,3182.070068359375,508.0607604980469,763.8900146484375,1210.9599609375
2024-10-21,183.1051483154297,3218.47998046875,507.1827087402344,772.0700073242188,1219.010009765625
2024-10-22,185.28427124023438,3172.050048828125,504.2492980957031,764.239990234375,1205.3800048828125
2024-10-23,184.4204864501953,3196.550048828125,500.63739013671875,749.2899780273438,1199.25
2024-10-24,186.1578826904297,3153.25,503.8302001953125,754.5499877929688,1199.77001953125
2024-10-25,184.3910369873047,3130.9599609375,506.2747497558594,754.6799926757812,1195.219970703125
2024-10-28,186.1873321533203,3105.929931640625,507.8113098144531,749.1199951171875,1197.1099853515625
2024-10-29,185.96157836914062,3060.889892578125,498.0631408691406,759.4400024414062,1175.9000244140625
2024-10-30,197.78968811035156,3017.97998046875,498.2227783203125,753.739990234375,1162.2099609375
2024-10-31,200.1160430908203,3009.0,499.4700012207031,756.030029296875,1153.1400146484375
2024-11-01,199.8019561767578,2981.18994140625,525.1624145507812,756.0999755859375,1146.5899658203125
2024-11-04,196.77867126464844,3046.35009765625,524.7632446289062,755.510009765625,1157.56005859375
2024-11-05,197.96636962890625,3059.830078125,524.104736328125,763.9099731445312,1162.3299560546875
2024-11-06,197.49522399902344,3196.3798828125,548.0809936523438,780.2100219726562,1234.1500244140625
2024-11-07,196.8179168701172,3150.179931640625,606.1507568359375,796.5399780273438,1214.510009765625
2024-11-08,195.82652282714844,3110.1201171875,611.6284790039062,795.0399780273438,1217.699951171875
2024-11-11,171.2181396484375,3173.39990234375,614.2127075195312,805.4400024414062,1228.52001953125
2024-11-12,167.93963623046875,3175.719970703125,616.278076171875,819.5,1236.8499755859375
2024-11-13,167.21328735351562,3161.8701171875,623.2025146484375,830.469970703125,1238.780029296875
2024-11-14,166.50653076171875,3136.06005859375,608.7947998046875,837.260009765625,1224.4000244140625
2024-11-15,161.9519805908203,3107.530029296875,604.9334716796875,823.9600219726562,1213.3699951171875
2024-11-18,163.2182159423828,3166.929931640625,614.22265625,847.0499877929688,1216.6700439453125
2024-11-19,163.5028839111328,3106.909912109375,614.2725830078125,871.3200073242188,1200.5899658203125
2024-11-20,164.67095947265625,3049.580078125,619.7503051757812,883.8499755859375,1188.8699951171875
2024-11-21,168.56787109375,3068.68994140625,626.8643188476562,897.47998046875,1204.739990234375
2024-11-22,173.69174194335938,3099.3798828125,621.795654296875,897.7899780273438,1227.3699951171875
2024-11-25,173.79971313476562,3109.56005859375,615.3501586914062,865.5900268554688,1238.760009765625
2024-11-26,177.80458068847656,3144.2099609375,623.6016235351562,872.5999755859375,1244.219970703125
2024-11-27,179.70887756347656,3190.10009765625,624.978515625,877.3400268554688,1244.010009765625
2024-11-29,179.56163024902344,3169.5400390625,627.0938110351562,886.8099975585938,1243.219970703125
2024-12-02,178.42300415039062,3179.52001953125,620.6010131835938,897.739990234375,1246.8199462890625
2024-12-03,178.157958984375,3189.5,617.2647705078125,902.1699829101562,1247.989990234375
2024-12-04,173.21078491210938,3189.97998046875,611.3113403320312,911.0599975585938,1242.9200439453125
2024-12-05,172.9261016845703,3190.070068359375,606.8463134765625,917.8699951171875,1234.81005859375
2024-12-06,172.94573974609375,3309.43994140625,602.8607177734375,934.739990234375,1257.780029296875
2024-12-09,173.31874084472656,3324.010009765625,591.24365234375,913.6900024414062,1254.9000244140625
2024-12-10,172.435302734375,3347.159912109375,583.3124389648438,913.3499755859375,1266.3499755859375
2024-12-11,171.15924072265625,3342.719970703125,576.0504760742188,936.5599975585938,1269.010009765625
2024-12-12,170.00099182128906,3340.47998046875,578.6475830078125,925.5499877929688,1269.719970703125
2024-12-13,170.17767333984375,3370.27001953125,575.6009521484375,918.8699951171875,1270.5999755859375
2024-12-16,168.46971130371094,3350.1298828125,569.4378051757812,921.0800170898438,1268.8599853515625
2024-12-17,172.15066528320312,3319.110107421875,562.1559448242188,919.1300048828125,1246.0799560546875
2024-12-18,169.83412170410156,3238.52001953125,570.3468017578125,889.5499877929688,1225.1400146484375
2024-12-19,168.36172485351562,3215.2900390625,578.57763671875,902.0399780273438,1214.3900146484375
2024-12-20,172.34698486328125,3253.469970703125,579.0971069335938,909.0499877929688,1219.1099853515625
2024-12-23,175.105224609375,3242.22998046875,576.1204223632812,911.4500122070312,1207.260009765625
2024-12-24,176.68557739257812,3283.47998046875,578.48779296875,932.1199951171875,1221.6500244140625
2024-12-26,175.9003143310547,3241.25,577.78857421875,924.1400146484375,1206.780029296875
2024-12-27,174.7322235107422,3241.6201171875,576.0005493164062,907.5499877929688,1197.3499755859375
2024-12-30,172.95555114746094,3185.7099609375,570.1170654296875,900.4299926757812,1179.9200439453125
2024-12-31,174.4279327392578,3202.0,569.2779541015625,891.3200073242188,1185.800048828125
2025-01-02,176.13589477539062,3250.0,565.5821533203125,886.72998046875,1187.7099609375
2025-01-03,177.88311767578125,3268.780029296875,576.7996826171875,881.0499877929688,1204.219970703125
2025-01-06,176.78375244140625,3293.4599609375,579.7863159179688,881.7899780273438,1210.469970703125
2025-01-07,176.2242431640625,3259.909912109375,584.5910034179688,879.1900024414062,1199.719970703125
2025-01-08,175.2132110595703,3303.35009765625,589.60546875,875.0,1205.739990234375
2025-01-10,171.9445343017578,3251.320068359375,581.0948486328125,837.6900024414062,1197.5999755859375
2025-01-13,173.48561096191406,3239.6201171875,584.4312133789062,840.2899780273438,1210.1400146484375
2025-01-14,172.31753540039062,3227.800048828125,593.0715942382812,828.4000244140625,1204.3299560546875
2025-01-15,169.78097534179688,3206.050048828125,582.802978515625,848.260009765625,1204.0400390625
2025-01-16,172.1094512939453,3193.9599609375,594.5299682617188,842.3699951171875,1204.719970703125
2025-01-17,169.98904418945312,3228.39990234375,591.9129028320312,858.0999755859375,1216.7900390625
2025-01-21,171.02943420410156,3297.719970703125,585.4301147460938,869.6799926757812,1241.0799560546875
2025-01-22,167.65065002441406,3326.010009765625,583.73193359375,953.989990234375,1241.3299560546875
2025-01-23,169.10719299316406,3373.570068359375,596.5077514648438,984.8599853515625,1261.6199951171875
2025-01-24,168.74058532714844,3332.530029296875,590.9240112304688,977.5900268554688,1254.0
2025-01-27,175.28013610839844,3372.820068359375,603.7597045898438,971.8900146484375,1282.530029296875
2025-01-28,173.20928955078125,3318.580078125,602.2813720703125,971.8300170898438,1278.3399658203125
2025-01-29,173.65516662597656,3314.050048828125,602.5111083984375,978.1500244140625,1288.0799560546875
2025-01-30,174.0415802001953,3351.010009765625,603.9295043945312,973.239990234375,1310.1600341796875
2025-01-31,182.21604919433594,3350.2099609375,594.0904541015625,976.760009765625,1294.4200439453125
2025-02-03,188.39891052246094,3432.199951171875,599.1548461914062,978.9400024414062,1316.06005859375
2025-02-04,188.2106475830078,3459.0,602.6509399414062,994.8699951171875,1334.18994140625
2025-02-05,189.99417114257812,3474.080078125,606.2269897460938,1011.1099853515625,1348.239990234375
2025-02-06,191.2030029296875,3466.68994140625,599.0848999023438,1015.6799926757812,1330.739990234375
2025-02-07,188.85470581054688,3420.18994140625,595.0294189453125,1013.9299926757812,1316.75
2025-02-10,188.59707641601562,3427.550048828125,602.7308959960938,1027.5999755859375,1310.02001953125
2025-02-11,190.0734405517578,3445.7900390625,609.7330322265625,1008.0800170898438,1323.93994140625
2025-02-12,191.23272705078125,3432.9599609375,594.3401489257812,1027.31005859375,1324.300048828125
2025-02-13,191.67860412597656,3469.7099609375,601.8018798828125,1043.68994140625,1335.6800537109375
2025-02-14,191.10391235351562,3458.550048828125,593.0316162109375,1058.5999755859375,1318.800048828125
2025-02-18,194.4529571533203,3384.429931640625,598.7552490234375,1035.8499755859375,1295.8199462890625
2025-02-19,195.5428924560547,3396.4599609375,602.0715942382812,1043.3299560546875,1295.800048828125
2025-02-20,199.0405731201172,3406.659912109375,602.8407592773438,1024.5400390625,1312.43994140625
2025-02-21,200.22958374023438,3368.97998046875,597.0471801757812,1003.1500244140625,1303.4100341796875
2025-02-24,202.2112579345703,3401.0,605.0882568359375,988.469970703125,1314.9100341796875
2025-02-25,202.2707061767578,3425.60009765625,626.3846435546875,977.239990234375,1346.5799560546875
2025-02-26,201.15106201171875,3392.969970703125,622.9284057617188,990.0599975585938,1330.4200439453125
2025-02-27,203.1426544189453,3444.68994140625,620.1614990234375,963.0700073242188,1353.4599609375
2025-02-28,207.11593627929688,3493.010009765625,639.5499877929688,980.5599975585938,1373.6400146484375
2025-03-03,209.5435028076172,3477.760009765625,644.530029296875,973.7000122070312,1375.989990234375
2025-03-04,205.85755920410156,3473.659912109375,643.6900024414062,972.5800170898438,1356.77001953125
2025-03-05,209.6029510498047,3555.8798828125,639.6199951171875,990.9199829101562,1339.6700439453125
2025-03-06,208.8201904296875,3615.7900390625,641.6900024414062,906.3599853515625,1331.06005859375
2025-03-07,212.3277587890625,3614.969970703125,644.219970703125,891.1099853515625,1319.010009765625
2025-03-10,214.6760711669922,3690.1201171875,658.8400268554688,866.6799926757812,1346.5799560546875
2025-03-11,211.63417053222656,3562.760009765625,653.1900024414062,895.0999755859375,1324.06005859375
2025-03-12,210.11819458007812,3547.1298828125,640.6599731445312,919.6799926757812,1309.2900390625
2025-03-13,209.6128692626953,3545.64990234375,643.6900024414062,890.1699829101562,1289.489990234375
2025-03-14,209.8308563232422,3554.909912109375,650.4299926757812,918.0,1327.4100341796875
2025-03-17,212.50611877441406,3620.820068359375,655.25,950.02001953125,1347.989990234375
2025-03-18,211.8917999267578,3614.27001953125,661.6099853515625,929.97998046875,1338.75
2025-03-19,210.30645751953125,3591.610107421875,663.7899780273438,959.489990234375,1340.0899658203125
2025-03-20,210.0191192626953,3573.3798828125,666.3599853515625,950.8400268554688,1343.1500244140625
2025-03-21,208.0869598388672,3606.340087890625,661.1699829101562,960.2899780273438,1339.0899658203125
2025-03-24,207.25465393066406,3657.820068359375,660.8599853515625,971.989990234375,1362.739990234375
2025-03-25,199.49635314941406,3672.22998046875,663.5999755859375,997.280029296875,1375.47998046875
2025-03-26,199.45672607421875,3681.679931640625,663.02001953125,970.6500244140625,1380.97998046875
2025-03-27,200.8637237548828,3828.110107421875,665.6699829101562,976.719970703125,1423.6199951171875
2025-03-28,203.41017150878906,3771.0,668.0599975585938,933.8499755859375,1408.550048828125
2025-03-31,207.60145568847656,3812.780029296875,672.989990234375,932.530029296875,1432.5799560546875
2025-04-01,204.38121032714844,3813.27001953125,673.6900024414062,928.3800048828125,1431.800048828125
2025-04-02,203.31109619140625,3809.260009765625,693.530029296875,935.52001953125,1417.010009765625
2025-04-03,199.79360961914062,3826.14990234375,716.9299926757812,917.0499877929688,1441.8900146484375
2025-04-04,185.24803161621094,3653.239990234375,683.1099853515625,855.8599853515625,1389.8699951171875
2025-04-07,184.84178161621094,3478.3798828125,661.969970703125,867.8300170898438,1333.8399658203125
2025-04-08,174.0614013671875,3499.080078125,652.8300170898438,870.4000244140625,1315.199951171875
2025-04-09,178.19322204589844,3575.1201171875,671.760009765625,945.469970703125,1348.449951171875
2025-04-10,172.60487365722656,3615.239990234375,679.3300170898438,921.1699829101562,1373.3599853515625
2025-04-11,173.4470977783203,3659.60009765625,689.3599853515625,918.2899780273438,1389.7900390625
2025-04-14,177.4600067138672,3680.780029296875,693.97998046875,931.280029296875,1414.199951171875
2025-04-15,176.8000030517578,3631.169921875,692.8599853515625,976.280029296875,1397.9300537109375
2025-04-16,171.67999267578125,3566.860107421875,694.7000122070312,961.6300048828125,1364.3599853515625
2025-04-17,172.99000549316406,3603.469970703125,697.0800170898438,973.030029296875,1390.9000244140625
2025-04-21,170.16000366210938,3569.239990234375,682.489990234375,987.9099731445312,1368.5
2025-04-22,173.77999877929688,3678.659912109375,695.1699829101562,1040.3399658203125,1393.5400390625
2025-04-23,177.0500030517578,3652.110107421875,692.27001953125,1049.5899658203125,1380.5
2025-04-24,180.3699951171875,3609.64990234375,688.4299926757812,1096.8699951171875,1352.1700439453125
2025-04-25,186.05999755859375,3609.330078125,695.0,1101.530029296875,1347.0
2025-04-28,192.33999633789062,3617.909912109375,699.72998046875,1110.3800048828125,1370.1600341796875
2025-04-29,193.50999450683594,3704.949951171875,707.280029296875,1125.6400146484375,1399.22998046875
2025-04-30,195.10000610351562,3762.60009765625,712.7899780273438,1131.719970703125,1415.199951171875
2025-05-01,193.33999633789062,3732.919921875,706.77001953125,1133.469970703125,1407.6800537109375
2025-05-02,198.47000122070312,3756.330078125,708.4099731445312,1156.489990234375,1406.3599853515625
2025-05-05,196.07000732421875,3775.550048828125,707.0,1134.06005859375,1387.1400146484375
