Date,AJG,AZO,CTVA,ICE,MCK,MKL,ORLY,SLM,SNOW,SPOT
2022-05-02 04:00:00,165.85,2006.69,57.34,113.48,306.8,1348.73,610.65,16.93,177.76,108.86
2022-05-03 04:00:00,165.51,1976.29,57.26,114.48,307.81,1343.43,603.49,17.27,176.42,109.49
2022-05-04 04:00:00,170.37,2054.58,59.14,109.86,319.76,1368.79,628.08,18.15,186.0,112.55
2022-05-05 04:00:00,164.99,1973.09,58.04,101.63,315.23,1336.53,603.55,17.31,166.18,105.59
2022-05-06 04:00:00,164.48,2000.0,55.74,99.81,333.99,1329.02,608.4,17.0,155.27,104.68
2022-05-09 04:00:00,160.19,1951.66,53.08,96.99,326.47,1287.07,610.07,16.53,143.29,94.44
2022-05-10 04:00:00,158.25,1950.89,52.82,96.47,329.83,1287.39,611.81,15.97,143.76,99.17
2022-05-11 04:00:00,157.78,1930.98,53.6,94.55,332.09,1283.18,607.53,15.81,132.88,91.94
2022-05-12 04:00:00,157.48,1954.76,54.05,95.5,322.01,1291.06,622.34,15.96,140.6,97.08
2022-05-13 04:00:00,162.02,2001.11,55.47,98.27,324.24,1325.45,635.62,16.62,158.36,106.09
2022-05-16 04:00:00,161.14,2023.49,56.54,97.31,327.83,1325.11,638.83,16.97,144.51,101.05
2022-05-17 04:00:00,164.17,2031.87,57.61,99.12,333.16,1364.07,648.34,17.72,145.81,105.06
2022-05-18 04:00:00,156.71,1839.62,57.09,95.11,320.65,1348.89,599.87,16.98,137.76,104.4
2022-05-19 04:00:00,155.25,1889.39,59.0,95.9,319.13,1354.87,601.53,17.22,146.82,105.77
2022-05-20 04:00:00,155.0,1771.68,59.23,97.62,322.86,1333.08,572.57,17.55,141.49,107.27
2022-05-23 04:00:00,158.53,1805.22,60.91,98.11,327.63,1351.34,579.11,18.07,138.85,109.07
2022-05-24 04:00:00,157.76,1910.22,62.09,98.36,328.8,1341.66,608.18,18.05,129.63,103.5
2022-05-25 04:00:00,157.49,1964.66,62.01,97.52,333.48,1340.0,615.79,18.38,132.77,108.79
2022-05-26 04:00:00,161.02,2028.96,63.17,99.53,336.42,1377.07,639.15,19.05,126.8,108.62
2022-05-27 04:00:00,165.64,2055.39,62.91,102.7,334.96,1403.91,647.34,19.49,129.91,112.97
2022-05-31 04:00:00,161.94,2059.65,62.62,102.39,328.69,1369.43,637.17,19.59,127.65,112.77
2022-06-01 04:00:00,160.51,2035.11,62.33,101.99,322.21,1367.74,624.61,19.04,126.15,110.0
2022-06-02 04:00:00,164.37,2061.3,62.54,102.9,318.58,1388.44,634.12,19.56,138.24,116.5
2022-06-03 04:00:00,162.21,2058.04,62.0,100.94,316.38,1380.16,631.61,19.35,129.82,112.23
2022-06-06 04:00:00,162.0,2099.06,61.72,100.86,317.66,1392.25,637.8,19.53,128.07,111.04
2022-06-07 04:00:00,163.56,2119.98,62.38,101.76,321.65,1408.67,634.84,20.14,131.26,109.43
2022-06-08 04:00:00,161.18,2092.35,62.0,101.38,315.02,1380.36,624.83,19.65,135.57,116.03
2022-06-09 04:00:00,156.96,2101.15,61.08,99.5,312.03,1346.63,619.13,19.29,133.23,111.93
2022-06-10 04:00:00,153.0,2064.46,57.98,97.78,313.34,1330.89,607.44,18.25,122.42,102.23
2022-06-13 04:00:00,151.58,2026.66,56.24,96.82,306.99,1291.34,594.27,17.0,113.3,98.61
2022-06-14 04:00:00,153.23,2033.58,56.39,94.05,306.52,1296.65,596.69,16.99,113.87,98.05
2022-06-15 04:00:00,152.75,2013.81,55.53,95.63,307.68,1299.25,599.01,17.15,122.54,105.35
2022-06-16 04:00:00,149.05,2001.16,54.04,94.85,304.02,1261.21,585.0,14.96,114.38,97.85
2022-06-17 04:00:00,149.71,1992.55,53.22,90.33,300.57,1282.2,586.72,15.6,119.38,99.27
2022-06-21 04:00:00,155.21,2032.12,55.37,93.81,309.38,1284.83,597.35,15.68,122.54,101.4
2022-06-22 04:00:00,157.31,2071.62,53.43,93.96,311.05,1270.02,608.82,15.53,127.36,99.33
2022-06-23 04:00:00,160.04,2108.64,50.93,96.68,314.66,1270.59,628.19,15.67,143.11,102.19
2022-06-24 04:00:00,165.25,2158.91,53.56,97.91,321.55,1292.86,639.06,16.26,151.53,107.0
2022-06-27 04:00:00,165.23,2169.27,54.24,98.68,326.24,1303.87,641.12,16.28,148.15,106.27
2022-06-28 04:00:00,163.18,2125.33,54.27,96.75,321.55,1297.84,630.52,16.1,143.76,99.0
2022-06-29 04:00:00,163.2,2140.0,54.53,96.41,328.06,1285.93,637.13,16.03,143.03,97.96
2022-06-30 04:00:00,163.04,2149.12,54.14,94.04,326.21,1293.25,631.76,15.94,139.06,93.83
2022-07-01 04:00:00,164.63,2159.81,54.12,95.23,329.53,1321.87,636.08,16.54,144.53,97.52
2022-07-05 04:00:00,166.07,2140.39,52.1,96.02,322.38,1295.77,647.51,16.2,154.9,104.83
2022-07-06 04:00:00,168.34,2167.54,52.04,95.5,321.54,1300.11,657.75,16.03,154.0,102.87
2022-07-07 04:00:00,167.3,2168.6,52.85,96.68,321.25,1301.93,661.62,16.42,159.07,105.83
2022-07-08 04:00:00,166.76,2182.37,52.73,95.87,331.2,1296.51,657.88,16.27,159.68,104.24
2022-07-11 04:00:00,165.84,2160.01,52.91,94.54,328.81,1305.0,655.3,15.99,155.4,99.15
2022-07-12 04:00:00,164.82,2158.6,52.56,93.34,327.38,1305.96,653.29,15.65,145.43,99.58
2022-07-13 04:00:00,164.66,2174.89,51.97,94.49,325.18,1300.01,667.16,15.73,149.6,99.21
2022-07-14 04:00:00,162.74,2175.34,51.49,93.62,326.49,1243.46,673.78,15.47,146.2,96.32
2022-07-15 04:00:00,165.75,2215.03,52.0,95.83,330.0,1272.57,683.2,15.75,147.95,102.33
2022-07-18 04:00:00,161.88,2191.8,52.24,94.88,326.03,1253.78,672.74,15.86,146.47,103.57
2022-07-19 04:00:00,166.52,2224.32,53.74,96.81,329.97,1276.01,689.32,16.67,146.46,108.68
2022-07-20 04:00:00,166.57,2194.53,54.02,98.44,326.6,1271.97,689.96,16.66,156.9,113.25
2022-07-21 04:00:00,169.6,2138.75,53.88,99.47,327.81,1274.21,685.86,16.91,157.73,115.62
2022-07-22 04:00:00,168.23,2147.62,54.01,99.11,330.44,1262.68,688.2,16.81,142.99,111.65
2022-07-25 04:00:00,169.71,2144.87,55.47,98.97,336.2,1280.28,685.2,16.66,140.26,110.42
2022-07-26 04:00:00,169.99,2097.4,55.46,97.64,337.67,1283.06,675.35,16.35,130.12,103.97
2022-07-27 04:00:00,173.31,2132.67,56.61,97.51,339.62,1297.4,689.4,17.25,141.3,116.61
2022-07-28 04:00:00,176.06,2130.45,56.96,102.56,340.12,1274.23,707.01,15.51,143.28,114.59
2022-07-29 04:00:00,178.99,2137.39,57.55,101.99,341.58,1297.14,703.59,15.6,149.91,113.02
2022-08-01 04:00:00,172.52,2161.36,56.9,100.4,342.42,1277.04,708.99,15.85,150.98,115.35
2022-08-02 04:00:00,172.34,2153.92,55.74,100.66,335.09,1253.8,708.47,15.37,153.37,116.0
2022-08-03 04:00:00,177.24,2148.03,55.7,103.02,327.1,1215.08,705.37,15.53,162.37,120.46
2022-08-04 04:00:00,176.49,2164.13,55.22,107.44,337.81,1181.86,706.92,15.37,160.76,122.4
2022-08-05 04:00:00,178.51,2195.19,57.9,105.02,346.69,1167.94,709.01,15.33,165.53,118.73
2022-08-08 04:00:00,179.39,2218.67,59.09,104.3,347.38,1186.76,712.27,15.55,170.85,119.7
2022-08-09 04:00:00,182.75,2222.51,59.72,104.91,354.77,1177.58,717.02,15.03,160.55,115.56
2022-08-10 04:00:00,185.41,2223.27,60.09,106.05,359.61,1199.66,719.83,15.8,174.4,120.09
2022-08-11 04:00:00,185.2,2230.83,60.27,106.63,358.76,1217.84,719.41,15.95,167.88,122.73
2022-08-12 04:00:00,189.4,2259.18,61.76,109.68,365.2,1227.66,731.59,16.17,168.68,123.63
2022-08-15 04:00:00,190.15,2285.96,61.61,109.6,371.45,1230.47,737.96,15.9,170.44,122.6
2022-08-16 04:00:00,190.66,2329.52,62.1,111.06,373.84,1263.62,742.59,16.13,167.35,120.1
2022-08-17 04:00:00,190.85,2328.6,61.87,111.7,367.37,1263.04,743.76,15.94,161.29,114.15
2022-08-18 04:00:00,191.52,2320.09,62.37,112.62,368.56,1271.89,736.72,15.95,161.75,114.39
2022-08-19 04:00:00,190.7,2332.09,61.33,109.09,371.01,1249.25,736.55,15.56,153.94,111.43
2022-08-22 04:00:00,188.88,2310.67,61.04,107.83,368.12,1213.54,724.38,14.96,151.61,109.6
2022-08-23 04:00:00,186.35,2291.49,61.77,106.45,364.02,1214.01,720.09,14.97,153.07,108.03
2022-08-24 04:00:00,187.96,2231.81,61.9,106.92,363.22,1218.04,711.21,14.87,159.49,110.05
2022-08-25 04:00:00,191.08,2223.6,63.24,107.01,366.89,1232.31,713.73,15.29,196.28,113.53
2022-08-26 04:00:00,187.7,2163.02,62.32,103.59,356.79,1219.68,698.79,14.84,197.71,109.31
2022-08-29 04:00:00,185.06,2167.36,61.91,101.59,363.02,1214.32,704.77,14.86,186.43,108.56
2022-08-30 04:00:00,182.89,2137.02,61.77,100.51,364.01,1192.24,698.26,14.96,184.74,107.23
2022-08-31 04:00:00,181.57,2119.21,61.43,100.85,367.0,1194.11,697.12,15.28,180.95,108.15
2022-09-01 04:00:00,181.6,2145.59,60.81,102.04,363.83,1198.15,706.47,14.78,173.15,106.52
2022-09-02 04:00:00,180.47,2120.88,61.24,101.28,363.82,1181.38,702.7,14.68,171.49,104.42
2022-09-06 04:00:00,180.9,2130.86,60.32,99.91,360.8,1186.66,707.53,14.57,169.8,102.59
2022-09-07 04:00:00,186.58,2197.06,61.82,102.3,366.96,1193.89,724.41,15.14,177.76,105.86
2022-09-08 04:00:00,187.09,2193.25,62.04,103.21,370.16,1206.63,728.64,15.47,179.48,105.18
2022-09-09 04:00:00,188.42,2199.08,62.52,103.4,366.21,1200.16,721.02,15.8,188.19,110.28
2022-09-12 04:00:00,187.63,2220.38,62.11,104.09,363.73,1199.83,727.42,15.83,195.21,111.34
2022-09-13 04:00:00,184.81,2138.36,62.65,99.86,347.89,1186.62,695.68,15.05,187.43,101.96
2022-09-14 04:00:00,185.1,2133.01,63.81,99.86,341.4,1190.34,689.43,15.08,197.98,102.45
2022-09-15 04:00:00,184.52,2144.94,62.12,98.39,341.02,1191.42,688.87,15.49,196.49,103.96
2022-09-16 04:00:00,179.45,2165.65,61.35,97.27,346.25,1182.97,693.51,15.29,184.67,100.34
2022-09-19 04:00:00,181.39,2097.59,61.42,97.02,348.95,1199.61,695.28,15.44,187.7,99.7
2022-09-20 04:00:00,179.17,2131.47,61.4,94.85,345.56,1176.2,701.07,15.27,182.74,97.26
2022-09-21 04:00:00,174.32,2104.02,59.23,93.61,345.47,1138.64,695.425,15.1,178.72,95.39
2022-09-22 04:00:00,172.53,2082.64,59.76,94.06,346.96,1118.62,693.56,14.71,171.79,92.45
2022-09-23 04:00:00,171.83,2096.84,57.92,93.24,343.27,1101.57,688.23,14.2,172.13,89.34
2022-09-26 04:00:00,169.46,2093.68,57.61,91.59,342.88,1069.89,693.72,13.91,165.11,89.14
2022-09-27 04:00:00,169.73,2099.5,57.26,91.5,341.47,1081.58,693.19,13.89,169.86,89.5
2022-09-28 04:00:00,170.8,2169.44,58.38,93.05,348.94,1102.1,717.63,14.24,173.84,92.88
2022-09-29 04:00:00,171.14,2159.02,57.21,90.75,342.0,1101.49,711.76,14.1,170.34,86.84
2022-09-30 04:00:00,171.22,2141.93,57.15,90.35,339.87,1084.22,703.35,13.99,169.96,86.3
2022-10-03 04:00:00,176.58,2197.71,59.18,92.82,346.74,1129.18,718.19,14.64,172.51,89.0
2022-10-04 04:00:00,180.01,2205.03,61.76,94.16,355.36,1171.06,729.71,15.61,183.81,94.63
2022-10-05 04:00:00,181.76,2245.45,61.52,93.41,354.37,1148.8,732.09,15.48,185.35,91.4
2022-10-06 04:00:00,179.1,2215.88,60.89,93.35,350.89,1144.01,732.41,15.88,188.91,92.25
2022-10-07 04:00:00,174.31,2174.0,60.83,90.02,346.68,1151.88,710.77,15.49,175.1,88.01
2022-10-10 04:00:00,176.57,2233.54,61.05,90.26,347.32,1159.38,724.57,15.42,159.05,85.97
2022-10-11 04:00:00,176.13,2267.51,60.76,90.79,351.55,1146.41,730.9,15.49,153.53,82.13
2022-10-12 04:00:00,174.87,2245.99,60.79,90.61,345.39,1126.47,727.56,15.49,158.53,83.18
2022-10-13 04:00:00,178.66,2282.76,62.95,92.47,354.47,1153.0,737.98,15.68,156.25,82.65
